target_material,target_thickness,pulse_width,energy,spot_size,intensity,power,cutoff_energy
plastic,0.611,279,1.569,3.300,45590000000000000000,5622000000000,4.00
plastic,0.595,279,1.559,3.300,45310000000000000000,5588000000000,4.00
plastic,0.562,279,1.577,3.300,45830000000000000000,5652000000000,4.00
plastic,0.597,279,1.582,3.300,45990000000000000000,5672000000000,4.00
plastic,0.650,279,1.551,3.300,45070000000000000000,5558000000000,4.00
plastic,0.626,279,1.609,3.300,46760000000000000000,5767000000000,4.00
plastic,0.691,279,1.582,3.300,45970000000000000000,5669000000000,4.00
plastic,0.643,279,1.549,3.300,45010000000000000000,5551000000000,4.00
plastic,0.571,279,1.540,3.300,44750000000000000000,5519000000000,4.00
plastic,0.630,279,1.568,3.300,45580000000000000000,5621000000000,4.00
plastic,0.570,279,1.531,3.300,44490000000000000000,5487000000000,4.00
plastic,0.570,279,1.569,3.300,45590000000000000000,5623000000000,4.00
plastic,0.588,279,1.602,3.300,46560000000000000000,5742000000000,4.00
plastic,0.667,279,1.533,3.300,44550000000000000000,5494000000000,4.00
plastic,0.676,279,1.598,3.300,46450000000000000000,5729000000000,4.00
plastic,0.690,279,1.564,3.300,45440000000000000000,5604000000000,4.00
plastic,0.632,279,1.558,3.300,45280000000000000000,5585000000000,4.00
plastic,0.623,279,1.569,3.300,45590000000000000000,5623000000000,4.00
plastic,0.587,279,1.597,3.300,46410000000000000000,5724000000000,4.00
plastic,0.612,279,1.538,3.300,44680000000000000000,5511000000000,4.00
plastic,0.279,30,1.475,3.300,398800000000000000000,49180000000000,4.00
plastic,0.288,30,1.515,3.300,409500000000000000000,50510000000000,4.00
plastic,0.268,30,1.542,3.300,416900000000000000000,51410000000000,4.00
plastic,0.264,30,1.525,3.300,412100000000000000000,50830000000000,4.00
plastic,0.257,30,1.519,3.300,410700000000000000000,50650000000000,4.00
plastic,0.251,30,1.552,3.300,419400000000000000000,51730000000000,4.00
plastic,0.282,30,1.538,3.300,415600000000000000000,51260000000000,4.00
plastic,0.271,30,1.490,3.300,402600000000000000000,49660000000000,4.00
plastic,0.254,30,1.516,3.300,409800000000000000000,50540000000000,4.00
plastic,0.257,30,1.571,3.300,424500000000000000000,52360000000000,4.00
plastic,0.265,30,1.529,3.300,413300000000000000000,50970000000000,4.00
plastic,0.265,30,1.520,3.300,410700000000000000000,50660000000000,4.00
plastic,0.283,279,1.571,3.300,45650000000000000000,5630000000000,4.00
plastic,0.267,279,1.535,3.300,44620000000000000000,5503000000000,4.00
plastic,0.263,279,1.535,3.300,44620000000000000000,5503000000000,4.00
plastic,0.256,279,1.583,3.300,46000000000000000000,5673000000000,4.00
plastic,0.277,279,1.543,3.300,44850000000000000000,5531000000000,4.00
plastic,0.581,463,2.403,3.300,42080000000000000000,5190000000000,4.20
plastic,0.430,30,2.330,3.300,629700000000000000000,77660000000000,4.20
plastic,0.247,279,1.575,3.300,45780000000000000000,5646000000000,4.20
plastic,0.570,30,2.409,3.300,651100000000000000000,80300000000000,4.30
plastic,0.685,30,2.419,3.300,653900000000000000000,80650000000000,4.30
plastic,0.569,30,2.408,3.300,650800000000000000000,80260000000000,4.30
plastic,0.761,30,2.411,3.300,651500000000000000000,80350000000000,4.30
plastic,0.534,80,2.435,3.300,246800000000000000000,30440000000000,4.30
plastic,0.489,80,2.408,3.300,244000000000000000000,30090000000000,4.30
plastic,0.280,80,2.443,3.300,247600000000000000000,30540000000000,4.30
plastic,0.634,187,2.402,3.300,104100000000000000000,12840000000000,4.30
plastic,0.682,187,2.398,3.300,104000000000000000000,12820000000000,4.30
plastic,0.517,30,2.398,3.300,648100000000000000000,79930000000000,4.30
plastic,0.268,30,2.343,3.300,633300000000000000000,78100000000000,4.30
plastic,0.569,30,2.346,3.300,634000000000000000000,78200000000000,4.30
plastic,0.319,30,2.320,3.300,627000000000000000000,77330000000000,4.30
plastic,0.290,30,2.307,3.300,623600000000000000000,76910000000000,4.30
plastic,0.494,187,1.531,3.300,66380000000000000000,8187000000000,4.30
plastic,0.540,187,1.533,3.300,66480000000000000000,8199000000000,4.30
plastic,0.566,187,1.540,3.300,66780000000000000000,8236000000000,4.30
plastic,0.525,279,1.538,3.300,44710000000000000000,5514000000000,4.30
plastic,0.559,279,1.549,3.300,45020000000000000000,5552000000000,4.30
plastic,0.648,279,1.513,3.300,43970000000000000000,5422000000000,4.30
plastic,0.517,279,1.541,3.300,44790000000000000000,5525000000000,4.30
plastic,0.497,279,1.527,3.300,44380000000000000000,5474000000000,4.30
plastic,0.503,279,1.559,3.300,45310000000000000000,5588000000000,4.30
plastic,0.530,279,1.548,3.300,44970000000000000000,5547000000000,4.30
plastic,0.654,279,1.604,3.300,46600000000000000000,5748000000000,4.30
plastic,0.606,279,1.548,3.300,44980000000000000000,5548000000000,4.30
plastic,0.719,279,1.579,3.300,45880000000000000000,5659000000000,4.30
plastic,0.248,279,1.562,3.300,45410000000000000000,5600000000000,4.30
plastic,0.626,30,2.385,3.300,644500000000000000000,79480000000000,4.40
plastic,0.555,30,2.410,3.300,651400000000000000000,80340000000000,4.40
plastic,0.533,30,2.434,3.300,657900000000000000000,81140000000000,4.40
plastic,0.602,30,2.376,3.300,642300000000000000000,79210000000000,4.40
plastic,0.704,30,2.402,3.300,649300000000000000000,80070000000000,4.40
plastic,0.739,30,2.369,3.300,640400000000000000000,78980000000000,4.40
plastic,0.451,30,2.424,3.300,655100000000000000000,80790000000000,4.40
plastic,0.531,80,2.460,3.300,249400000000000000000,30760000000000,4.40
plastic,0.550,80,2.409,3.300,244200000000000000000,30110000000000,4.40
plastic,0.565,80,2.410,3.300,244200000000000000000,30120000000000,4.40
plastic,0.575,187,2.386,3.300,103400000000000000000,12760000000000,4.40
plastic,0.356,463,2.426,3.300,42490000000000000000,5241000000000,4.40
plastic,0.276,30,2.352,3.300,635700000000000000000,78400000000000,4.40
plastic,0.602,30,2.383,3.300,644000000000000000000,79420000000000,4.40
plastic,0.551,30,2.368,3.300,640000000000000000000,78930000000000,4.40
plastic,0.270,30,2.324,3.300,628000000000000000000,77450000000000,4.40
plastic,0.555,30,2.331,3.300,629900000000000000000,77690000000000,4.40
plastic,0.295,30,2.323,3.300,628000000000000000000,77450000000000,4.40
plastic,0.281,30,2.328,3.300,629300000000000000000,77610000000000,4.40
plastic,0.261,30,2.348,3.300,634700000000000000000,78280000000000,4.40
plastic,0.245,30,2.311,3.300,624700000000000000000,77040000000000,4.40
plastic,0.265,30,2.345,3.300,633800000000000000000,78170000000000,4.40
plastic,0.271,30,2.316,3.300,626000000000000000000,77210000000000,4.40
plastic,0.294,30,2.319,3.300,626600000000000000000,77280000000000,4.40
plastic,0.257,30,2.333,3.300,630500000000000000000,77760000000000,4.40
plastic,0.270,30,2.372,3.300,641000000000000000000,79050000000000,4.40
plastic,0.280,30,2.313,3.300,625200000000000000000,77100000000000,4.40
plastic,0.268,30,2.305,3.300,623100000000000000000,76840000000000,4.40
plastic,0.275,30,2.305,3.300,623000000000000000000,76840000000000,4.40
plastic,0.266,30,2.365,3.300,639300000000000000000,78840000000000,4.40
plastic,0.270,30,2.311,3.300,624500000000000000000,77020000000000,4.40
plastic,0.297,30,2.317,3.300,626200000000000000000,77230000000000,4.40
plastic,0.294,30,2.314,3.300,625300000000000000000,77120000000000,4.40
plastic,0.277,30,2.316,3.300,626100000000000000000,77210000000000,4.40
plastic,0.265,30,2.326,3.300,628600000000000000000,77530000000000,4.40
plastic,0.270,30,2.347,3.300,634200000000000000000,78220000000000,4.40
plastic,0.261,30,2.365,3.300,639100000000000000000,78820000000000,4.40
plastic,1.111,187,2.314,3.300,100300000000000000000,12370000000000,4.40
plastic,0.440,463,2.371,3.300,41530000000000000000,5121000000000,4.40
plastic,0.441,463,2.394,3.300,41930000000000000000,5171000000000,4.40
plastic,0.617,463,2.370,3.300,41500000000000000000,5118000000000,4.40
plastic,0.737,279,2.333,3.300,67790000000000000000,8361000000000,4.40
plastic,0.760,279,2.353,3.300,68400000000000000000,8435000000000,4.40
plastic,0.829,279,2.339,3.300,67990000000000000000,8385000000000,4.40
plastic,0.710,279,2.332,3.300,67760000000000000000,8357000000000,4.40
plastic,0.684,279,2.340,3.300,68000000000000000000,8386000000000,4.40
plastic,0.723,279,2.318,3.300,67360000000000000000,8308000000000,4.40
plastic,0.659,279,2.348,3.300,68250000000000000000,8417000000000,4.40
plastic,0.713,279,2.357,3.300,68500000000000000000,8448000000000,4.40
plastic,0.638,279,1.517,3.300,44090000000000000000,5438000000000,4.40
plastic,0.561,279,1.568,3.300,45580000000000000000,5621000000000,4.40
plastic,0.490,279,1.524,3.300,44290000000000000000,5462000000000,4.40
plastic,0.494,279,1.554,3.300,45150000000000000000,5568000000000,4.40
plastic,0.591,279,1.560,3.300,45320000000000000000,5590000000000,4.40
plastic,0.578,279,1.593,3.300,46300000000000000000,5710000000000,4.40
plastic,0.612,279,1.560,3.300,45340000000000000000,5592000000000,4.40
plastic,0.573,279,1.601,3.300,46530000000000000000,5739000000000,4.40
plastic,0.261,30,1.503,3.300,406300000000000000000,50110000000000,4.40
plastic,0.298,30,1.513,3.300,408900000000000000000,50420000000000,4.40
plastic,0.287,30,1.531,3.300,413700000000000000000,51020000000000,4.40
plastic,0.264,279,1.553,3.300,45120000000000000000,5565000000000,4.40
plastic,0.515,30,2.408,3.300,650900000000000000000,80280000000000,4.50
plastic,0.571,30,2.420,3.300,654100000000000000000,80660000000000,4.50
plastic,0.637,30,2.385,3.300,644700000000000000000,79510000000000,4.50
plastic,0.735,30,2.392,3.300,646400000000000000000,79720000000000,4.50
plastic,0.733,30,2.421,3.300,654200000000000000000,80690000000000,4.50
plastic,0.482,80,2.403,3.300,243600000000000000000,30040000000000,4.50
plastic,0.432,80,2.394,3.300,242700000000000000000,29930000000000,4.50
plastic,0.548,30,2.367,3.300,639600000000000000000,78890000000000,4.50
plastic,0.527,30,2.410,3.300,651300000000000000000,80320000000000,4.50
plastic,0.000,80,2.393,3.300,242500000000000000000,29910000000000,4.50
plastic,0.634,30,2.378,3.300,642800000000000000000,79280000000000,4.50
plastic,0.547,30,2.297,3.300,620800000000000000000,76570000000000,4.50
plastic,0.553,30,2.354,3.300,636200000000000000000,78460000000000,4.50
plastic,0.551,30,2.341,3.300,632700000000000000000,78030000000000,4.50
plastic,0.756,30,2.335,3.300,631100000000000000000,77840000000000,4.50
plastic,0.494,30,2.369,3.300,640200000000000000000,78960000000000,4.50
plastic,0.583,30,2.344,3.300,633500000000000000000,78140000000000,4.50
plastic,0.557,30,2.360,3.300,637900000000000000000,78670000000000,4.50
plastic,0.499,30,2.382,3.300,643800000000000000000,79400000000000,4.50
plastic,0.519,30,2.350,3.300,635200000000000000000,78340000000000,4.50
plastic,0.503,30,2.334,3.300,630900000000000000000,77810000000000,4.50
plastic,0.299,30,2.347,3.300,634400000000000000000,78250000000000,4.50
plastic,0.107,30,2.298,3.300,621100000000000000000,76600000000000,4.50
plastic,0.125,30,2.275,3.300,615000000000000000000,75850000000000,4.50
plastic,0.350,30,2.303,3.300,622500000000000000000,76780000000000,4.50
plastic,0.099,30,2.347,3.300,634400000000000000000,78240000000000,4.50
plastic,0.128,30,2.290,3.300,619100000000000000000,76350000000000,4.50
plastic,0.280,30,2.304,3.300,622600000000000000000,76790000000000,4.50
plastic,0.300,30,2.270,3.300,613500000000000000000,75670000000000,4.50
plastic,0.316,30,2.326,3.300,628600000000000000000,77530000000000,4.50
plastic,0.546,30,2.344,3.300,633600000000000000000,78150000000000,4.50
plastic,0.253,30,2.339,3.300,632300000000000000000,77980000000000,4.50
plastic,0.270,30,2.331,3.300,630100000000000000000,77710000000000,4.50
plastic,0.256,30,2.322,3.300,627600000000000000000,77410000000000,4.50
plastic,0.289,30,2.304,3.300,622800000000000000000,76810000000000,4.50
plastic,0.130,30,2.348,3.300,634600000000000000000,78270000000000,4.50
plastic,0.290,30,2.336,3.300,631400000000000000000,77870000000000,4.50
plastic,0.288,30,2.319,3.300,626800000000000000000,77300000000000,4.50
plastic,0.288,30,2.337,3.300,631700000000000000000,77910000000000,4.50
plastic,0.284,30,2.341,3.300,632600000000000000000,78020000000000,4.50
plastic,0.270,30,2.322,3.300,627700000000000000000,77410000000000,4.50
plastic,0.772,187,2.343,3.300,101600000000000000000,12530000000000,4.50
plastic,1.045,279,2.376,3.300,69050000000000000000,8516000000000,4.50
plastic,0.549,463,2.336,3.300,40910000000000000000,5045000000000,4.50
plastic,0.567,463,2.372,3.300,41550000000000000000,5124000000000,4.50
plastic,0.991,463,2.372,3.300,41540000000000000000,5123000000000,4.50
plastic,0.805,463,2.382,3.300,41720000000000000000,5146000000000,4.50
plastic,0.879,279,2.359,3.300,68570000000000000000,8456000000000,4.50
plastic,0.749,279,2.296,3.300,66730000000000000000,8230000000000,4.50
plastic,0.771,279,2.337,3.300,67930000000000000000,8377000000000,4.50
plastic,0.709,279,2.312,3.300,67200000000000000000,8288000000000,4.50
plastic,0.760,279,2.322,3.300,67480000000000000000,8322000000000,4.50
plastic,0.788,279,2.328,3.300,67650000000000000000,8343000000000,4.50
plastic,0.749,279,2.365,3.300,68730000000000000000,8477000000000,4.50
plastic,0.677,279,2.355,3.300,68440000000000000000,8440000000000,4.50
plastic,0.718,279,2.337,3.300,67930000000000000000,8377000000000,4.50
plastic,0.719,279,2.348,3.300,68230000000000000000,8414000000000,4.50
plastic,0.678,279,2.346,3.300,68190000000000000000,8410000000000,4.50
plastic,0.667,279,2.331,3.300,67730000000000000000,8353000000000,4.50
plastic,0.483,30,0.308,3.300,83260000000000000000,10270000000000,4.50
plastic,0.554,30,0.302,3.300,81510000000000000000,10050000000000,4.50
plastic,0.562,30,0.310,3.300,83890000000000000000,10350000000000,4.50
plastic,0.499,30,1.541,3.300,416600000000000000000,51380000000000,4.50
plastic,0.432,30,1.548,3.300,418400000000000000000,51600000000000,4.50
plastic,0.595,30,1.566,3.300,423200000000000000000,52200000000000,4.50
plastic,0.548,30,1.572,3.300,424900000000000000000,52410000000000,4.50
plastic,0.522,30,1.583,3.300,427800000000000000000,52760000000000,4.50
plastic,0.427,30,1.569,3.300,424100000000000000000,52310000000000,4.50
plastic,0.491,30,1.528,3.300,413100000000000000000,50950000000000,4.50
plastic,0.545,30,1.551,3.300,419300000000000000000,51710000000000,4.50
plastic,0.573,30,1.539,3.300,415900000000000000000,51300000000000,4.50
plastic,0.635,80,1.550,3.300,157100000000000000000,19370000000000,4.50
plastic,0.600,80,1.546,3.300,156700000000000000000,19330000000000,4.50
plastic,0.547,80,1.534,3.300,155500000000000000000,19170000000000,4.50
plastic,0.608,187,1.541,3.300,66800000000000000000,8239000000000,4.50
plastic,0.540,279,1.543,3.300,44830000000000000000,5530000000000,4.50
plastic,0.463,279,1.548,3.300,44990000000000000000,5549000000000,4.50
plastic,0.528,279,1.553,3.300,45130000000000000000,5566000000000,4.50
plastic,0.597,279,1.567,3.300,45540000000000000000,5617000000000,4.50
plastic,0.570,279,1.550,3.300,45060000000000000000,5557000000000,4.50
plastic,0.496,279,1.530,3.300,44460000000000000000,5483000000000,4.50
plastic,0.507,279,1.537,3.300,44650000000000000000,5507000000000,4.50
