target_material,target_thickness,pulse_width,energy,spot_size,intensity,power,cutoff_energy
plastic,0.284,30,2.341,3.3,632600000000000000000,78020000000000,4.5
plastic,0.705,279,2.341,3.3,68020000000000000000,8390000000000,5.5
plastic,0.569,30,2.408,3.3,650800000000000000000,80260000000000,4.3
plastic,0.674,279,2.359,3.3,68570000000000000000,8457000000000,3.8
plastic,0.303,30,2.325,3.3,628500000000000000000,77510000000000,5.5
plastic,0.283,30,2.358,3.3,637300000000000000000,78600000000000,4.8
plastic,0.3,30,2.338,3.3,631900000000000000000,77930000000000,4.8
plastic,0.629,279,2.351,3.3,68310000000000000000,8425000000000,4.0
plastic,0.814,30,2.459,3.3,664500000000000000000,81950000000000,6.8
plastic,0.581,30,2.456,3.3,663900000000000000000,81870000000000,7.8
plastic,0.41,30,2.332,3.3,630400000000000000000,77750000000000,5.5
plastic,0.764,30,2.424,3.3,655200000000000000000,80810000000000,4.8
plastic,0.519,30,2.35,3.3,635200000000000000000,78340000000000,4.5
plastic,0.266,30,2.365,3.3,639300000000000000000,78840000000000,4.4
plastic,0.718,279,2.337,3.3,67930000000000000000,8377000000000,4.5
plastic,0.479,30,2.339,3.3,632100000000000000000,77960000000000,4.0
plastic,0.256,30,2.322,3.3,627600000000000000000,77410000000000,4.5
plastic,0.675,30,2.365,3.3,639300000000000000000,78840000000000,5.5
plastic,0.587,30,2.44,3.3,659500000000000000000,81340000000000,6.8
plastic,1.02,80,2.341,3.3,237300000000000000000,29260000000000,6.8
plastic,0.498,30,2.324,3.3,628100000000000000000,77470000000000,4.0
plastic,0.796,30,2.413,3.3,652100000000000000000,80420000000000,6.8
plastic,0.665,279,2.418,3.3,70270000000000000000,8666000000000,6.2
plastic,0.257,30,2.312,3.3,624800000000000000000,77050000000000,4.0
plastic,0.524,30,2.423,3.3,654800000000000000000,80750000000000,5.5
plastic,0.917,279,2.327,3.3,67640000000000000000,8342000000000,5.0
plastic,0.275,30,2.407,3.3,650400000000000000000,80220000000000,3.5
plastic,0.595,30,2.404,3.3,649700000000000000000,80130000000000,6.1
plastic,0.944,279,2.3,3.3,66830000000000000000,8243000000000,5.5
plastic,0.685,30,2.336,3.3,631300000000000000000,77860000000000,6.2
plastic,0.578,30,2.306,3.3,623200000000000000000,76860000000000,6.8
plastic,0.874,279,2.332,3.3,67790000000000000000,8360000000000,5.4
plastic,0.284,30,2.33,3.3,629800000000000000000,77680000000000,4.8
plastic,0.649,30,2.383,3.3,644000000000000000000,79420000000000,6.8
plastic,0.551,30,2.394,3.3,647100000000000000000,79810000000000,6.2
plastic,0.699,279,2.358,3.3,68530000000000000000,8451000000000,4.8
plastic,0.728,279,2.366,3.3,68760000000000000000,8480000000000,5.5
plastic,0.587,30,2.421,3.3,654400000000000000000,80700000000000,6.2
plastic,0.256,30,2.362,3.3,638300000000000000000,78720000000000,5.5
plastic,0.573,30,2.333,3.3,630700000000000000000,77780000000000,4.0
plastic,0.477,30,2.364,3.3,639000000000000000000,78810000000000,3.8
plastic,0.482,80,2.403,3.3,243600000000000000000,30040000000000,4.5
plastic,0.583,463,2.415,3.3,42290000000000000000,5216000000000,4.8
polystyrene,0.8,500,154.143,5.021,1080000000000000000000,308300000000000,69.0
polystyrene,0.3,500,148.554,5.942,743000000000000000000,297100000000000,64.1
polystyrene,0.5,500,138.51,5.231,894100000000000000000,277000000000000,20.1
plastic,1.056,30,2.303,3.3,622400000000000000000,76760000000000,6.8
plastic,0.779,30,2.42,3.3,653900000000000000000,80650000000000,6.8
plastic,0.564,279,1.574,3.3,45740000000000000000,5641000000000,3.8
