target_material,target_thickness,pulse_width,energy,spot_size,intensity,power,cutoff_energy
plastic,0.804,30,2.414,3.3,652400000000000000000,80460000000000,6.8
plastic,0.626,30,2.385,3.3,644500000000000000000,79480000000000,4.4
plastic,0.832,279,2.329,3.3,67670000000000000000,8346000000000,4.8
plastic,0.257,80,2.362,3.3,239400000000000000000,29520000000000,6.8
plastic,0.534,30,2.299,3.3,621300000000000000000,76630000000000,4.0
plastic,0.766,30,2.442,3.3,660100000000000000000,81420000000000,6.3
plastic,0.274,30,2.271,3.3,613900000000000000000,75710000000000,4.0
plastic,0.527,30,2.351,3.3,635600000000000000000,78380000000000,3.4
plastic,0.591,30,2.34,3.3,632400000000000000000,77990000000000,5.5
plastic,0.581,30,2.415,3.3,652600000000000000000,80490000000000,6.0
plastic,0.503,30,2.334,3.3,630900000000000000000,77810000000000,4.5
plastic,0.645,187,2.359,3.3,102300000000000000000,12620000000000,5.0
plastic,0.54,30,2.338,3.3,631900000000000000000,77930000000000,4.8
plastic,0.794,30,2.397,3.3,648000000000000000000,79910000000000,4.8
plastic,0.749,279,2.342,3.3,68070000000000000000,8395000000000,4.0
plastic,0.741,279,2.329,3.3,67680000000000000000,8347000000000,6.2
plastic,0.857,463,2.369,3.3,41490000000000000000,5117000000000,5.5
plastic,0.526,30,2.344,3.3,633600000000000000000,78140000000000,3.8
plastic,0.606,30,2.389,3.3,645600000000000000000,79620000000000,6.2
plastic,0.795,279,2.374,3.3,69000000000000000000,8509000000000,4.8
plastic,0.537,30,2.427,3.3,656100000000000000000,80910000000000,3.3
plastic,0.569,30,2.4,3.3,648600000000000000000,79990000000000,3.7
plastic,0.784,279,2.367,3.3,68780000000000000000,8483000000000,4.8
plastic,0.552,463,2.423,3.3,42430000000000000000,5233000000000,3.8
plastic,0.295,30,2.323,3.3,628000000000000000000,77450000000000,4.4
plastic,0.657,30,2.316,3.3,625800000000000000000,77180000000000,5.5
plastic,0.551,30,2.368,3.3,640000000000000000000,78930000000000,4.4
plastic,1.004,279,2.329,3.3,67690000000000000000,8348000000000,4.0
plastic,0.958,80,2.308,3.3,234000000000000000000,28850000000000,6.2
plastic,0.64,30,2.406,3.3,650200000000000000000,80200000000000,6.2
plastic,0.584,279,2.399,3.3,69710000000000000000,8597000000000,3.8
plastic,0.538,80,2.402,3.3,243400000000000000000,30020000000000,4.8
plastic,0.834,463,2.328,3.3,40770000000000000000,5028000000000,4.8
plastic,0.569,30,2.424,3.3,655200000000000000000,80810000000000,6.9
plastic,0.553,30,2.354,3.3,636200000000000000000,78460000000000,4.5
plastic,0.253,30,2.348,3.3,634700000000000000000,78270000000000,3.8
plastic,0.591,30,2.395,3.3,647200000000000000000,79820000000000,6.8
plastic,0.262,30,2.326,3.3,628600000000000000000,77520000000000,3.8
plastic,0.764,279,2.323,3.3,67510000000000000000,8326000000000,6.0
plastic,0.603,463,2.39,3.3,41850000000000000000,5161000000000,5.5
plastic,0.66,30,2.381,3.3,643600000000000000000,79370000000000,6.1
plastic,0.602,30,2.376,3.3,642300000000000000000,79210000000000,4.4
plastic,0.768,30,2.447,3.3,661500000000000000000,81580000000000,6.2
plastic,0.256,30,2.287,3.3,618100000000000000000,76230000000000,4.8
plastic,1.016,142,2.311,3.3,131900000000000000000,16270000000000,6.2
plastic,0.13,30,2.348,3.3,634600000000000000000,78270000000000,4.5
plastic,0.278,30,2.331,3.3,629900000000000000000,77690000000000,4.8
plastic,0.286,30,2.297,3.3,620900000000000000000,76580000000000,4.0
plastic,0.283,30,2.336,3.3,631300000000000000000,77860000000000,5.0
plastic,0.715,30,2.391,3.3,646300000000000000000,79710000000000,6.2
plastic,0.524,30,2.427,3.3,656000000000000000000,80910000000000,4.8
plastic,0.547,80,2.423,3.3,245500000000000000000,30280000000000,5.5
plastic,0.643,30,2.461,3.3,665100000000000000000,82030000000000,7.0
plastic,0.706,30,2.343,3.3,633200000000000000000,78090000000000,7.8
plastic,0.997,279,2.353,3.3,68370000000000000000,8433000000000,5.5
plastic,0.94,279,2.349,3.3,68250000000000000000,8418000000000,5.5
plastic,0.871,30,2.405,3.3,650000000000000000000,80160000000000,4.8
plastic,0.449,80,2.384,3.3,241600000000000000000,29790000000000,5.5
plastic,0.619,279,2.391,3.3,69480000000000000000,8569000000000,6.8
plastic,0.506,463,2.404,3.3,42100000000000000000,5192000000000,4.8
plastic,0.576,30,2.398,3.3,648200000000000000000,79940000000000,5.5
plastic,0.812,279,2.346,3.3,68190000000000000000,8410000000000,6.0
plastic,0.261,30,2.365,3.3,639100000000000000000,78820000000000,4.4
plastic,0.792,30,2.409,3.3,651100000000000000000,80300000000000,6.2
plastic,0.767,279,2.347,3.3,68200000000000000000,8411000000000,5.5
plastic,0.767,279,2.366,3.3,68770000000000000000,8482000000000,6.2
plastic,0.928,187,2.355,3.3,102100000000000000000,12600000000000,6.2
plastic,0.954,279,2.339,3.3,67970000000000000000,8382000000000,6.0
plastic,0.682,187,2.398,3.3,104000000000000000000,12820000000000,4.3
plastic,0.998,30,2.327,3.3,628800000000000000000,77560000000000,6.2
plastic,0.287,30,2.312,3.3,624800000000000000000,77060000000000,4.0
plastic,0.895,279,2.338,3.3,67940000000000000000,8379000000000,6.2
plastic,0.595,30,2.415,3.3,652600000000000000000,80490000000000,3.8
plastic,0.261,30,2.349,3.3,634900000000000000000,78300000000000,4.8
plastic,0.547,463,2.452,3.3,42930000000000000000,5295000000000,4.8
plastic,0.789,30,2.427,3.3,656000000000000000000,80900000000000,6.2
plastic,0.581,463,2.398,3.3,41990000000000000000,5179000000000,3.8
plastic,0.936,187,2.354,3.3,102100000000000000000,12590000000000,6.8
plastic,0.949,80,2.339,3.3,237100000000000000000,29240000000000,5.8
plastic,0.632,30,2.433,3.3,657600000000000000000,81110000000000,4.0
plastic,0.5,463,2.386,3.3,41780000000000000000,5153000000000,5.5
plastic,0.579,80,2.485,3.3,251900000000000000000,31070000000000,6.8
plastic,0.323,30,2.331,3.3,630100000000000000000,77710000000000,6.2
plastic,0.805,463,2.382,3.3,41720000000000000000,5146000000000,4.5
polystyrene,1.0,500,143.37,6.227,652900000000000000000,286700000000000,29.75
polystyrene,1.5,500,135.27,3.473,1980000000000000000000,270500000000000,75.0
polystyrene,0.3,500,174.96,3.103,3210000000000000000000,349900000000000,70.0
polystyrene,0.05,500,140.13,4.623,1158000000000000000000,280300000000000,35.0
polystyrene,0.05,500,145.8,4.462,1293000000000000000000,291600000000000,64.1
polystyrene,0.3,500,123.93,3.515,1771000000000000000000,247900000000000,64.8
plastic,0.253,30,1.523,3.3,411500000000000000000,50760000000000,4.5
plastic,0.265,30,1.522,3.3,411300000000000000000,50720000000000,4.5
plastic,0.545,30,1.551,3.3,419300000000000000000,51710000000000,4.5
