target_material,target_thickness,pulse_width,energy,spot_size,intensity,power,cutoff_energy
plastic,0.726,30,2.424,3.3,655000000000000000000,80780000000000,6.8
plastic,0.779,279,2.349,3.3,68280000000000000000,8421000000000,5.5
plastic,0.581,463,2.403,3.3,42080000000000000000,5190000000000,4.2
plastic,1.063,279,2.358,3.3,68520000000000000000,8451000000000,5.5
plastic,0.515,30,2.408,3.3,650900000000000000000,80280000000000,4.5
plastic,0.545,30,2.355,3.3,636600000000000000000,78510000000000,3.8
plastic,0.7,279,2.319,3.3,67380000000000000000,8310000000000,5.5
plastic,0.574,30,2.349,3.3,634700000000000000000,78280000000000,7.0
plastic,0.293,30,2.395,3.3,647300000000000000000,79830000000000,3.4
plastic,0.268,30,2.305,3.3,623100000000000000000,76840000000000,4.4
plastic,1.051,279,2.289,3.3,66520000000000000000,8204000000000,6.0
plastic,0.585,30,2.295,3.3,620200000000000000000,76490000000000,3.8
plastic,0.542,30,2.349,3.3,634800000000000000000,78300000000000,4.0
plastic,0.516,30,2.364,3.3,639000000000000000000,78810000000000,3.8
plastic,0.294,30,2.319,3.3,626600000000000000000,77280000000000,4.4
plastic,0.449,30,2.327,3.3,629000000000000000000,77580000000000,6.2
plastic,0.787,30,2.431,3.3,657100000000000000000,81040000000000,6.2
plastic,0.502,80,2.402,3.3,243500000000000000000,30030000000000,4.0
plastic,0.633,30,2.332,3.3,630200000000000000000,77720000000000,5.5
plastic,0.913,279,2.358,3.3,68530000000000000000,8452000000000,5.4
plastic,0.267,30,2.299,3.3,621400000000000000000,76640000000000,4.8
plastic,0.35,30,2.303,3.3,622500000000000000000,76780000000000,4.5
plastic,0.13,30,2.336,3.3,631300000000000000000,77860000000000,4.8
plastic,0.289,30,2.304,3.3,622800000000000000000,76810000000000,4.5
plastic,0.588,30,2.42,3.3,654000000000000000000,80650000000000,8.0
plastic,0.291,30,2.441,3.3,659800000000000000000,81370000000000,4.8
plastic,0.612,30,2.355,3.3,636500000000000000000,78500000000000,6.2
plastic,0.415,30,2.352,3.3,635700000000000000000,78400000000000,3.8
plastic,0.344,30,2.317,3.3,626100000000000000000,77220000000000,3.8
plastic,0.853,279,2.309,3.3,67110000000000000000,8277000000000,5.5
plastic,0.601,279,2.428,3.3,70560000000000000000,8702000000000,6.8
plastic,0.572,30,2.425,3.3,655300000000000000000,80820000000000,6.8
plastic,0.266,30,2.298,3.3,621100000000000000000,76600000000000,3.8
plastic,0.634,187,2.402,3.3,104100000000000000000,12840000000000,4.3
plastic,0.788,30,2.403,3.3,649400000000000000000,80090000000000,6.2
plastic,0.737,279,2.333,3.3,67790000000000000000,8361000000000,4.4
plastic,0.52,30,2.353,3.3,635900000000000000000,78430000000000,6.2
plastic,1.024,30,2.331,3.3,630000000000000000000,77700000000000,6.2
plastic,0.649,187,2.406,3.3,104300000000000000000,12870000000000,6.8
plastic,0.588,30,2.332,3.3,630300000000000000000,77730000000000,6.2
plastic,0.447,30,2.419,3.3,653800000000000000000,80630000000000,3.6
plastic,0.763,279,2.362,3.3,68650000000000000000,8466000000000,4.8
plastic,0.282,30,2.348,3.3,634600000000000000000,78270000000000,4.0
plastic,0.707,279,2.306,3.3,67020000000000000000,8265000000000,5.5
plastic,0.678,279,2.346,3.3,68190000000000000000,8410000000000,4.5
plastic,0.261,30,2.348,3.3,634700000000000000000,78280000000000,4.4
plastic,0.258,30,2.298,3.3,621000000000000000000,76580000000000,5.5
plastic,0.288,30,2.319,3.3,626800000000000000000,77300000000000,4.5
plastic,0.3,30,2.27,3.3,613500000000000000000,75670000000000,4.5
plastic,0.515,30,2.414,3.3,652300000000000000000,80450000000000,6.8
plastic,0.281,30,2.328,3.3,629300000000000000000,77610000000000,4.4
plastic,0.586,30,2.357,3.3,637000000000000000000,78570000000000,5.5
plastic,0.525,30,2.366,3.3,639600000000000000000,78880000000000,3.5
plastic,0.551,30,2.359,3.3,637700000000000000000,78640000000000,3.8
plastic,0.481,30,2.345,3.3,633700000000000000000,78160000000000,6.2
plastic,0.817,279,2.363,3.3,68670000000000000000,8469000000000,5.5
plastic,0.535,30,2.316,3.3,625900000000000000000,77190000000000,6.2
plastic,0.704,30,2.402,3.3,649300000000000000000,80070000000000,4.4
plastic,1.025,80,2.366,3.3,239800000000000000000,29580000000000,5.5
plastic,0.265,30,2.326,3.3,628600000000000000000,77530000000000,4.4
plastic,0.432,80,2.394,3.3,242700000000000000000,29930000000000,4.5
plastic,0.27,30,2.372,3.3,641000000000000000000,79050000000000,4.4
plastic,0.296,30,2.338,3.3,632000000000000000000,77940000000000,5.5
plastic,0.647,463,2.408,3.3,42160000000000000000,5200000000000,6.2
plastic,0.749,279,2.296,3.3,66730000000000000000,8230000000000,4.5
plastic,0.566,279,2.424,3.3,70430000000000000000,8687000000000,5.5
plastic,0.771,279,2.337,3.3,67930000000000000000,8377000000000,4.5
plastic,0.283,30,2.332,3.3,630200000000000000000,77730000000000,5.5
plastic,0.767,30,2.44,3.3,659500000000000000000,81330000000000,6.8
plastic,0.525,463,2.401,3.3,42050000000000000000,5187000000000,6.2
plastic,0.265,30,2.345,3.3,633800000000000000000,78170000000000,4.4
plastic,0.733,30,2.421,3.3,654200000000000000000,80690000000000,4.5
plastic,0.805,279,2.317,3.3,67350000000000000000,8306000000000,5.5
plastic,0.563,30,2.345,3.3,633800000000000000000,78170000000000,3.8
plastic,0.575,187,2.386,3.3,103400000000000000000,12760000000000,4.4
plastic,0.549,30,2.328,3.3,629200000000000000000,77600000000000,4.8
plastic,0.627,30,2.394,3.3,647000000000000000000,79790000000000,3.7
plastic,0.703,279,2.296,3.3,66730000000000000000,8230000000000,4.8
plastic,1.058,279,2.399,3.3,69720000000000000000,8599000000000,5.5
plastic,0.825,279,2.368,3.3,68810000000000000000,8486000000000,6.2
plastic,0.635,279,2.462,3.3,71550000000000000000,8824000000000,6.8
plastic,0.29,30,2.336,3.3,631400000000000000000,77870000000000,4.5
plastic,0.717,30,2.381,3.3,643400000000000000000,79350000000000,6.8
plastic,0.281,30,2.333,3.3,630700000000000000000,77780000000000,6.8
plastic,0.828,30,2.447,3.3,661300000000000000000,81560000000000,6.2
plastic,0.29,30,2.307,3.3,623600000000000000000,76910000000000,4.3
plastic,0.641,279,2.361,3.3,68630000000000000000,8464000000000,5.5
plastic,0.625,80,2.461,3.3,249400000000000000000,30760000000000,6.8
plastic,0.305,30,2.354,3.3,636100000000000000000,78460000000000,4.8
plastic,0.835,279,2.358,3.3,68530000000000000000,8452000000000,5.5
plastic,0.3,30,2.29,3.3,618900000000000000000,76330000000000,4.8
plastic,0.559,30,2.335,3.3,631000000000000000000,77820000000000,3.8
plastic,0.595,80,2.428,3.3,246100000000000000000,30350000000000,6.2
plastic,0.324,30,2.369,3.3,640300000000000000000,78970000000000,3.8
plastic,0.555,30,2.315,3.3,625800000000000000000,77180000000000,4.8
plastic,0.857,463,2.326,3.3,40730000000000000000,5023000000000,6.2
plastic,0.695,30,2.364,3.3,638800000000000000000,78790000000000,6.8
plastic,0.617,30,2.371,3.3,640800000000000000000,79030000000000,6.2
plastic,0.699,463,2.365,3.3,41430000000000000000,5109000000000,4.8
plastic,0.881,279,2.332,3.3,67760000000000000000,8357000000000,6.2
plastic,0.57,30,2.361,3.3,638200000000000000000,78720000000000,6.8
plastic,0.635,187,2.424,3.3,105100000000000000000,12960000000000,7.5
plastic,0.809,30,2.413,3.3,652100000000000000000,80420000000000,6.2
plastic,0.252,30,2.344,3.3,633600000000000000000,78140000000000,5.5
plastic,0.269,30,2.339,3.3,632100000000000000000,77960000000000,4.8
plastic,0.549,30,2.413,3.3,652200000000000000000,80430000000000,4.8
plastic,0.818,30,2.435,3.3,658100000000000000000,81160000000000,6.2
plastic,0.667,279,2.331,3.3,67730000000000000000,8353000000000,4.5
plastic,0.544,30,2.396,3.3,647400000000000000000,79850000000000,5.5
plastic,0.905,279,2.362,3.3,68660000000000000000,8467000000000,4.8
plastic,0.292,30,2.326,3.3,628700000000000000000,77540000000000,3.8
plastic,0.299,30,2.382,3.3,643700000000000000000,79390000000000,4.8
plastic,0.27,30,2.311,3.3,624500000000000000000,77020000000000,4.4
plastic,0.58,463,2.431,3.3,42570000000000000000,5250000000000,4.8
plastic,0.579,30,2.398,3.3,648100000000000000000,79930000000000,4.8
plastic,0.76,30,2.445,3.3,660700000000000000000,81490000000000,6.2
plastic,0.756,187,2.328,3.3,101000000000000000000,12450000000000,3.8
plastic,0.794,30,2.399,3.3,648500000000000000000,79980000000000,6.8
plastic,0.767,30,2.378,3.3,642800000000000000000,79280000000000,6.8
plastic,0.566,30,2.43,3.3,656800000000000000000,81010000000000,5.0
plastic,0.278,30,2.318,3.3,626600000000000000000,77280000000000,5.0
plastic,0.268,30,2.343,3.3,633300000000000000000,78100000000000,4.3
plastic,0.27,30,2.322,3.3,627700000000000000000,77410000000000,4.5
plastic,0.273,30,2.304,3.3,622700000000000000000,76800000000000,4.8
plastic,0.752,279,2.387,3.3,69360000000000000000,8554000000000,3.6
plastic,0.937,142,2.321,3.3,132500000000000000000,16340000000000,6.2
plastic,0.783,30,2.422,3.3,654500000000000000000,80720000000000,6.2
plastic,0.774,30,2.395,3.3,647300000000000000000,79830000000000,3.8
plastic,0.87,279,2.341,3.3,68040000000000000000,8392000000000,4.8
plastic,0.28,30,2.304,3.3,622600000000000000000,76790000000000,4.5
plastic,0.277,30,2.316,3.3,626100000000000000000,77210000000000,4.4
plastic,0.893,279,2.344,3.3,68130000000000000000,8403000000000,6.2
plastic,0.275,30,2.326,3.3,628600000000000000000,77520000000000,5.5
plastic,0.561,30,2.399,3.3,648300000000000000000,79960000000000,5.4
plastic,0.617,30,2.344,3.3,633600000000000000000,78140000000000,5.5
plastic,0.443,30,2.374,3.3,641600000000000000000,79130000000000,6.2
plastic,0.28,30,2.298,3.3,621100000000000000000,76600000000000,4.8
plastic,0.659,279,2.348,3.3,68250000000000000000,8417000000000,4.4
plastic,0.779,279,2.329,3.3,67670000000000000000,8346000000000,4.8
plastic,0.281,30,2.297,3.3,620800000000000000000,76570000000000,4.8
plastic,0.525,30,2.35,3.3,635200000000000000000,78340000000000,5.5
plastic,0.637,30,2.385,3.3,644700000000000000000,79510000000000,4.5
plastic,0.602,30,2.383,3.3,644000000000000000000,79420000000000,4.4
plastic,0.58,80,2.396,3.3,242800000000000000000,29950000000000,4.7
plastic,0.551,30,2.341,3.3,632700000000000000000,78030000000000,4.5
plastic,0.723,30,2.326,3.3,628600000000000000000,77520000000000,4.8
plastic,0.783,30,2.442,3.3,660000000000000000000,81390000000000,6.2
plastic,0.756,30,2.335,3.3,631100000000000000000,77840000000000,4.5
plastic,0.524,30,2.414,3.3,652400000000000000000,80460000000000,6.2
plastic,0.276,30,2.352,3.3,635700000000000000000,78400000000000,4.4
plastic,0.443,30,2.356,3.3,636800000000000000000,78540000000000,3.8
plastic,0.686,279,2.373,3.3,68960000000000000000,8505000000000,3.8
plastic,0.605,30,2.352,3.3,635800000000000000000,78410000000000,4.8
plastic,0.566,30,2.427,3.3,656100000000000000000,80910000000000,4.7
plastic,0.356,463,2.426,3.3,42490000000000000000,5241000000000,4.4
plastic,0.825,279,2.364,3.3,68710000000000000000,8474000000000,4.8
plastic,0.631,30,2.434,3.3,657900000000000000000,81140000000000,5.5
plastic,0.544,30,2.373,3.3,641300000000000000000,79090000000000,5.5
plastic,0.622,463,2.374,3.3,41580000000000000000,5128000000000,6.2
plastic,0.547,30,2.453,3.3,663000000000000000000,81770000000000,5.0
plastic,0.556,30,2.409,3.3,651200000000000000000,80310000000000,4.8
plastic,0.285,30,2.297,3.3,620900000000000000000,76570000000000,4.8
plastic,0.131,30,2.3,3.3,621600000000000000000,76660000000000,5.5
plastic,0.829,279,2.339,3.3,67990000000000000000,8385000000000,4.4
plastic,0.55,30,2.372,3.3,641100000000000000000,79070000000000,6.7
plastic,0.695,30,2.433,3.3,657500000000000000000,81080000000000,6.2
plastic,0.672,30,2.291,3.3,619200000000000000000,76360000000000,6.2
plastic,0.763,30,2.46,3.3,664800000000000000000,81990000000000,5.4
plastic,0.737,30,2.429,3.3,656400000000000000000,80960000000000,6.2
plastic,0.28,30,2.346,3.3,634100000000000000000,78200000000000,5.0
plastic,0.562,279,2.391,3.3,69490000000000000000,8571000000000,6.2
plastic,0.566,30,2.43,3.3,656900000000000000000,81010000000000,6.2
plastic,0.901,279,2.341,3.3,68030000000000000000,8390000000000,5.4
plastic,0.783,30,2.425,3.3,655500000000000000000,80850000000000,6.2
plastic,0.554,30,2.412,3.3,651900000000000000000,80390000000000,4.8
plastic,0.745,279,2.353,3.3,68370000000000000000,8433000000000,3.8
plastic,0.565,187,2.431,3.3,105400000000000000000,13000000000000,3.8
plastic,0.29,30,2.273,3.3,614400000000000000000,75770000000000,6.0
plastic,0.768,279,2.328,3.3,67650000000000000000,8343000000000,5.0
plastic,0.3,30,2.343,3.3,633400000000000000000,78120000000000,6.2
plastic,0.549,463,2.336,3.3,40910000000000000000,5045000000000,4.5
plastic,0.584,30,2.429,3.3,656400000000000000000,80960000000000,4.9
plastic,0.532,30,2.347,3.3,634300000000000000000,78230000000000,6.0
plastic,0.981,187,2.368,3.3,102700000000000000000,12660000000000,6.2
plastic,0.677,279,2.355,3.3,68440000000000000000,8440000000000,4.5
plastic,0.505,30,2.441,3.3,659800000000000000000,81370000000000,6.8
plastic,0.601,187,2.445,3.3,106000000000000000000,13070000000000,6.8
plastic,0.529,30,2.413,3.3,652200000000000000000,80440000000000,6.2
plastic,0.796,30,2.468,3.3,666900000000000000000,82250000000000,6.8
plastic,0.272,30,2.323,3.3,627900000000000000000,77440000000000,4.8
plastic,0.99,279,2.301,3.3,66870000000000000000,8247000000000,5.5
plastic,0.525,30,2.374,3.3,641700000000000000000,79150000000000,4.8
plastic,0.283,30,2.328,3.3,629200000000000000000,77600000000000,4.8
plastic,0.774,30,2.415,3.3,652600000000000000000,80480000000000,5.5
plastic,0.603,30,2.403,3.3,649500000000000000000,80100000000000,5.5
plastic,0.957,30,2.335,3.3,631100000000000000000,77840000000000,6.8
plastic,0.531,80,2.402,3.3,243500000000000000000,30030000000000,3.5
plastic,0.623,463,2.423,3.3,42430000000000000000,5233000000000,5.5
plastic,0.709,279,2.312,3.3,67200000000000000000,8288000000000,4.5
plastic,0.898,279,2.367,3.3,68780000000000000000,8483000000000,6.2
plastic,0.28,30,2.291,3.3,619200000000000000000,76370000000000,5.5
plastic,0.607,30,2.361,3.3,638100000000000000000,78700000000000,3.8
plastic,0.585,30,2.441,3.3,659900000000000000000,81380000000000,4.6
plastic,0.776,30,2.407,3.3,650400000000000000000,80220000000000,6.2
plastic,0.261,30,2.344,3.3,633400000000000000000,78120000000000,5.5
plastic,0.525,463,2.399,3.3,42010000000000000000,5181000000000,6.2
polystyrene,1.0,500,160.299,4.937,1162000000000000000000,320600000000000,69.6
polystyrene,0.3,500,121.5,3.446,1807000000000000000000,243000000000000,72.0
polystyrene,0.2,500,163.377,5.471,964100000000000000000,326800000000000,45.1
polystyrene,0.8,500,122.472,2.626,3137000000000000000000,244900000000000,79.2
polystyrene,1.0,500,140.616,5.423,844400000000000000000,281200000000000,59.45
polystyrene,0.3,500,133.65,3.356,2096000000000000000000,267300000000000,65.0
polystyrene,1.0,500,102.06,3.509,1464000000000000000000,204100000000000,49.0
polystyrene,0.3,500,53.46,3.643,711600000000000000000,106900000000000,46.0
plastic,0.691,279,1.582,3.3,45970000000000000000,5669000000000,4.0
plastic,0.834,279,2.315,3.3,67280000000000000000,8297000000000,4.8
plastic,0.538,30,2.373,3.3,641300000000000000000,79100000000000,5.5
plastic,0.256,30,2.301,3.3,622000000000000000000,76710000000000,4.0
plastic,0.593,187,1.552,3.3,67290000000000000000,8299000000000,4.0
plastic,0.667,279,1.533,3.3,44550000000000000000,5494000000000,4.0
plastic,0.573,279,1.601,3.3,46530000000000000000,5739000000000,4.4
plastic,0.648,30,2.38,3.3,643100000000000000000,79320000000000,6.8
plastic,0.661,279,1.573,3.3,45710000000000000000,5637000000000,5.0
