target_material,target_thickness,pulse_width,energy,spot_size,intensity,power,cutoff_energy
plastic,0.574,30,2.378,3.3,642600000000000000000,79260000000000,6.5
plastic,0.675,30,2.403,3.3,649500000000000000000,80100000000000,4.8
plastic,0.568,30,1.543,3.3,417000000000000000000,51420000000000,6.2
plastic,0.284,30,2.341,3.3,632600000000000000000,78020000000000,4.5
plastic,0.3,30,2.338,3.3,631900000000000000000,77930000000000,4.8
plastic,0.252,30,2.344,3.3,633600000000000000000,78140000000000,5.5
plastic,0.572,30,2.41,3.3,651300000000000000000,80320000000000,4.0
plastic,0.13,30,2.342,3.3,633100000000000000000,78080000000000,4.8
plastic,0.259,30,2.318,3.3,626500000000000000000,77260000000000,3.8
plastic,0.454,279,1.558,3.3,45270000000000000000,5583000000000,4.0
plastic,0.625,80,2.461,3.3,249400000000000000000,30760000000000,6.8
plastic,0.57,279,1.569,3.3,45590000000000000000,5623000000000,4.0
plastic,0.752,30,2.439,3.3,659300000000000000000,81320000000000,4.8
plastic,0.621,463,2.388,3.3,41820000000000000000,5158000000000,10.5
plastic,0.81,30,2.453,3.3,663100000000000000000,81780000000000,6.2
plastic,0.728,279,2.366,3.3,68760000000000000000,8480000000000,5.5
plastic,0.836,30,2.394,3.3,647200000000000000000,79810000000000,5.5
plastic,0.675,30,2.365,3.3,639300000000000000000,78840000000000,5.5
plastic,0.099,30,2.347,3.3,634400000000000000000,78240000000000,4.5
plastic,0.265,30,2.34,3.3,632500000000000000000,78000000000000,5.5
plastic,0.617,279,1.573,3.3,45710000000000000000,5638000000000,4.5
plastic,0.524,30,2.414,3.3,652400000000000000000,80460000000000,6.2
plastic,0.3,30,2.296,3.3,620600000000000000000,76540000000000,4.0
plastic,0.879,279,2.359,3.3,68570000000000000000,8456000000000,4.5
plastic,0.293,30,2.324,3.3,628200000000000000000,77480000000000,4.8
plastic,0.694,279,1.59,3.3,46200000000000000000,5698000000000,5.0
plastic,0.775,30,2.432,3.3,657300000000000000000,81060000000000,4.6
plastic,0.754,279,2.36,3.3,68580000000000000000,8458000000000,5.5
plastic,0.565,80,2.41,3.3,244200000000000000000,30120000000000,4.4
plastic,0.263,279,1.535,3.3,44620000000000000000,5503000000000,4.0
plastic,0.637,30,2.434,3.3,657900000000000000000,81140000000000,6.2
plastic,0.587,30,2.44,3.3,659500000000000000000,81340000000000,6.8
plastic,0.452,30,2.324,3.3,628200000000000000000,77470000000000,4.8
plastic,0.938,279,2.345,3.3,68140000000000000000,8404000000000,5.5
plastic,0.227,279,1.555,3.3,45190000000000000000,5573000000000,4.5
plastic,0.592,279,2.439,3.3,70870000000000000000,8740000000000,6.2
plastic,0.481,30,2.345,3.3,633700000000000000000,78160000000000,6.2
plastic,0.505,30,2.441,3.3,659800000000000000000,81370000000000,6.8
plastic,0.813,279,2.36,3.3,68570000000000000000,8457000000000,6.0
plastic,0.612,279,1.538,3.3,44680000000000000000,5511000000000,4.0
plastic,0.497,279,1.527,3.3,44380000000000000000,5474000000000,4.3
plastic,0.452,279,1.576,3.3,45790000000000000000,5647000000000,4.8
plastic,0.525,30,2.366,3.3,639600000000000000000,78880000000000,3.5
plastic,0.612,30,2.355,3.3,636500000000000000000,78500000000000,6.2
plastic,0.547,30,2.381,3.3,643600000000000000000,79380000000000,3.7
plastic,0.638,279,1.517,3.3,44090000000000000000,5438000000000,4.4
plastic,0.608,30,2.337,3.3,631500000000000000000,77890000000000,6.0
plastic,0.348,80,2.42,3.3,245200000000000000000,30240000000000,4.0
plastic,0.863,279,2.319,3.3,67410000000000000000,8313000000000,5.5
plastic,0.596,80,1.557,3.3,157800000000000000000,19460000000000,4.8
plastic,0.532,30,2.347,3.3,634300000000000000000,78230000000000,6.0
plastic,0.834,279,2.315,3.3,67280000000000000000,8297000000000,4.8
plastic,0.269,30,2.348,3.3,634600000000000000000,78260000000000,4.8
plastic,0.535,279,1.577,3.3,45830000000000000000,5653000000000,3.8
plastic,0.449,80,2.384,3.3,241600000000000000000,29790000000000,5.5
plastic,0.332,463,2.402,3.3,42070000000000000000,5188000000000,3.8
plastic,0.558,279,1.572,3.3,45680000000000000000,5634000000000,5.5
plastic,0.768,30,2.499,3.3,675400000000000000000,83300000000000,6.0
plastic,0.283,30,2.358,3.3,637300000000000000000,78600000000000,4.8
plastic,0.344,30,2.317,3.3,626100000000000000000,77220000000000,3.8
plastic,0.631,30,2.295,3.3,620400000000000000000,76510000000000,6.2
plastic,0.265,30,1.522,3.3,411300000000000000000,50720000000000,4.5
plastic,0.463,279,1.548,3.3,44990000000000000000,5549000000000,4.5
plastic,0.574,279,1.54,3.3,44760000000000000000,5520000000000,4.8
plastic,0.771,463,2.331,3.3,40820000000000000000,5034000000000,5.5
plastic,0.295,30,2.323,3.3,628000000000000000000,77450000000000,4.4
plastic,0.277,279,1.543,3.3,44850000000000000000,5531000000000,4.0
plastic,0.296,30,2.329,3.3,629400000000000000000,77630000000000,4.8
polypropylene,1.0,500,142.56,4.259,1388000000000000000000,285100000000000,75.35
polystyrene,1.5,500,3.159,2.946,64260000000000000000,6318000000000,8.0
polystyrene,0.05,500,140.13,4.623,1158000000000000000000,280300000000000,35.0
polystyrene,0.05,500,145.8,4.462,1293000000000000000000,291600000000000,64.1
polystyrene,0.3,500,11.34,3.546,159200000000000000000,22680000000000,15.0
polystyrene,0.3,500,68.85,3.529,976400000000000000000,137700000000000,50.2
polystyrene,0.8,500,154.143,5.021,1080000000000000000000,308300000000000,69.0
polystyrene,0.3,500,23.085,3.073,431600000000000000000,46170000000000,22.5
polystyrene,1.0,500,133.974,2.819,2978000000000000000000,267900000000000,65.0
plastic,0.76,30,2.445,3.3,660700000000000000000,81490000000000,6.2
plastic,0.793,30,2.405,3.3,650000000000000000000,80170000000000,6.2
plastic,0.256,30,1.442,3.3,389800000000000000000,48070000000000,3.8
plastic,0.524,30,2.423,3.3,654800000000000000000,80750000000000,5.5
