target_material,target_thickness,pulse_width,energy,spot_size,intensity,power,cutoff_energy
plastic,0.447,30,2.419,3.3,653800000000000000000,80630000000000,3.6
plastic,0.547,30,2.423,3.3,654900000000000000000,80770000000000,5.5
plastic,0.756,187,2.328,3.3,101000000000000000000,12450000000000,3.8
plastic,0.282,30,2.329,3.3,629500000000000000000,77630000000000,4.0
plastic,0.58,30,2.312,3.3,624900000000000000000,77080000000000,8.0
plastic,0.571,30,2.42,3.3,654100000000000000000,80660000000000,4.5
plastic,0.901,279,2.341,3.3,68030000000000000000,8390000000000,5.4
plastic,0.524,30,2.414,3.3,652400000000000000000,80460000000000,6.2
plastic,0.635,279,2.356,3.3,68480000000000000000,8446000000000,3.8
plastic,0.266,30,2.298,3.3,621100000000000000000,76600000000000,3.8
plastic,0.272,30,2.323,3.3,627900000000000000000,77440000000000,4.8
plastic,0.293,30,2.324,3.3,628200000000000000000,77480000000000,4.8
plastic,0.588,187,2.415,3.3,104700000000000000000,12910000000000,6.8
plastic,0.667,279,2.331,3.3,67730000000000000000,8353000000000,4.5
plastic,0.551,30,2.341,3.3,632700000000000000000,78030000000000,4.5
plastic,0.994,30,2.325,3.3,628500000000000000000,77510000000000,6.0
plastic,0.522,30,2.317,3.3,626200000000000000000,77230000000000,4.8
plastic,0.793,30,2.405,3.3,650000000000000000000,80170000000000,6.2
plastic,0.262,30,2.314,3.3,625500000000000000000,77140000000000,4.8
plastic,0.699,279,2.358,3.3,68530000000000000000,8451000000000,4.8
plastic,0.303,30,2.325,3.3,628500000000000000000,77510000000000,5.5
plastic,0.657,30,2.316,3.3,625800000000000000000,77180000000000,5.5
plastic,0.621,30,2.357,3.3,637100000000000000000,78570000000000,5.5
plastic,0.278,30,2.331,3.3,629900000000000000000,77690000000000,4.8
plastic,0.829,279,2.339,3.3,67990000000000000000,8385000000000,4.4
plastic,0.775,279,2.343,3.3,68090000000000000000,8397000000000,3.8
plastic,0.28,30,2.304,3.3,622600000000000000000,76790000000000,4.5
plastic,0.967,279,2.372,3.3,68920000000000000000,8500000000000,5.5
plastic,0.544,30,2.376,3.3,642200000000000000000,79200000000000,6.2
plastic,0.259,30,2.318,3.3,626500000000000000000,77260000000000,3.8
plastic,0.937,142,2.321,3.3,132500000000000000000,16340000000000,6.2
plastic,0.547,80,2.423,3.3,245500000000000000000,30280000000000,5.5
plastic,0.607,30,2.361,3.3,638100000000000000000,78700000000000,3.8
plastic,0.525,30,2.35,3.3,635200000000000000000,78340000000000,5.5
plastic,0.581,30,2.396,3.3,647500000000000000000,79860000000000,6.2
plastic,0.283,30,2.336,3.3,631300000000000000000,77860000000000,5.0
plastic,0.818,30,2.429,3.3,656400000000000000000,80960000000000,6.8
plastic,0.443,30,2.374,3.3,641600000000000000000,79130000000000,6.2
plastic,0.705,279,2.341,3.3,68020000000000000000,8390000000000,5.5
plastic,0.581,463,2.398,3.3,41990000000000000000,5179000000000,3.8
plastic,0.836,30,2.394,3.3,647200000000000000000,79810000000000,5.5
plastic,0.641,187,2.431,3.3,105400000000000000000,13000000000000,8.0
plastic,0.283,30,2.332,3.3,630200000000000000000,77730000000000,5.5
plastic,0.551,30,2.368,3.3,640000000000000000000,78930000000000,4.4
plastic,0.53,30,2.357,3.3,637000000000000000000,78570000000000,4.8
plastic,0.536,30,2.442,3.3,660000000000000000000,81390000000000,5.5
plastic,0.794,30,2.397,3.3,648000000000000000000,79910000000000,4.8
plastic,0.572,30,2.41,3.3,651300000000000000000,80320000000000,4.0
plastic,0.627,30,2.396,3.3,647500000000000000000,79860000000000,6.2
plastic,0.61,30,2.425,3.3,655400000000000000000,80830000000000,3.4
plastic,0.735,279,2.324,3.3,67540000000000000000,8330000000000,4.8
plastic,0.257,30,2.361,3.3,638000000000000000000,78690000000000,6.2
plastic,0.623,30,2.376,3.3,642300000000000000000,79220000000000,3.8
plastic,0.273,30,2.339,3.3,632200000000000000000,77970000000000,6.2
plastic,0.742,30,2.409,3.3,651000000000000000000,80290000000000,6.8
plastic,0.28,30,2.291,3.3,619200000000000000000,76370000000000,5.5
plastic,0.629,279,2.351,3.3,68310000000000000000,8425000000000,4.0
plastic,0.3,30,2.338,3.3,631900000000000000000,77930000000000,4.8
plastic,0.566,279,2.424,3.3,70430000000000000000,8687000000000,5.5
plastic,0.648,30,2.38,3.3,643100000000000000000,79320000000000,6.8
plastic,0.538,30,2.373,3.3,641300000000000000000,79100000000000,5.5
plastic,0.76,279,2.322,3.3,67480000000000000000,8322000000000,4.5
plastic,1.016,142,2.311,3.3,131900000000000000000,16270000000000,6.2
plastic,0.659,279,2.348,3.3,68250000000000000000,8417000000000,4.4
plastic,0.13,30,2.348,3.3,634600000000000000000,78270000000000,4.5
plastic,0.754,279,2.36,3.3,68580000000000000000,8458000000000,5.5
plastic,0.502,80,2.402,3.3,243500000000000000000,30030000000000,4.0
plastic,0.632,30,2.433,3.3,657600000000000000000,81110000000000,4.0
plastic,0.288,30,2.337,3.3,631700000000000000000,77910000000000,4.5
plastic,0.452,30,2.324,3.3,628200000000000000000,77470000000000,4.8
plastic,0.618,30,2.446,3.3,661000000000000000000,81520000000000,5.5
plastic,0.55,80,2.409,3.3,244200000000000000000,30110000000000,4.4
plastic,0.515,30,2.337,3.3,631600000000000000000,77900000000000,3.8
plastic,0.319,30,2.32,3.3,627000000000000000000,77330000000000,4.3
plastic,0.583,30,2.412,3.3,651900000000000000000,80400000000000,6.3
plastic,0.675,30,2.365,3.3,639300000000000000000,78840000000000,5.5
plastic,0.549,30,2.379,3.3,643100000000000000000,79310000000000,5.5
plastic,0.539,30,2.363,3.3,638700000000000000000,78780000000000,6.0
plastic,0.706,30,2.343,3.3,633200000000000000000,78090000000000,7.8
plastic,0.836,30,2.424,3.3,655200000000000000000,80810000000000,6.2
plastic,0.125,30,2.352,3.3,635800000000000000000,78410000000000,3.8
plastic,0.547,30,2.297,3.3,620800000000000000000,76570000000000,4.5
plastic,0.261,30,2.326,3.3,628800000000000000000,77550000000000,4.8
plastic,0.764,279,2.323,3.3,67510000000000000000,8326000000000,6.0
plastic,0.28,30,2.298,3.3,621100000000000000000,76600000000000,4.8
plastic,0.756,30,2.335,3.3,631100000000000000000,77840000000000,4.5
plastic,0.279,30,2.308,3.3,623900000000000000000,76950000000000,4.8
plastic,0.291,30,2.299,3.3,621200000000000000000,76620000000000,3.8
plastic,0.535,30,2.316,3.3,625900000000000000000,77190000000000,6.2
plastic,0.898,279,2.367,3.3,68780000000000000000,8483000000000,6.2
plastic,0.649,187,2.406,3.3,104300000000000000000,12870000000000,6.8
plastic,0.52,30,2.353,3.3,635900000000000000000,78430000000000,6.2
plastic,0.499,30,2.382,3.3,643800000000000000000,79400000000000,4.5
plastic,0.788,279,2.328,3.3,67650000000000000000,8343000000000,4.5
plastic,0.676,187,2.38,3.3,103200000000000000000,12730000000000,4.0
plastic,0.622,30,2.353,3.3,635800000000000000000,78420000000000,6.2
plastic,0.776,30,2.385,3.3,644600000000000000000,79490000000000,5.5
plastic,0.686,279,2.373,3.3,68960000000000000000,8505000000000,3.8
plastic,0.611,187,2.388,3.3,103500000000000000000,12770000000000,6.8
plastic,0.739,279,2.346,3.3,68190000000000000000,8410000000000,4.0
plastic,0.477,30,2.364,3.3,639000000000000000000,78810000000000,3.8
plastic,0.745,279,2.353,3.3,68370000000000000000,8433000000000,3.8
plastic,0.593,30,2.357,3.3,637100000000000000000,78570000000000,6.2
plastic,0.432,80,2.394,3.3,242700000000000000000,29930000000000,4.5
plastic,0.54,30,2.418,3.3,653600000000000000000,80610000000000,4.8
plastic,0.919,279,2.347,3.3,68220000000000000000,8414000000000,5.5
plastic,0.43,30,2.33,3.3,629700000000000000000,77660000000000,4.2
plastic,0.998,30,2.327,3.3,628800000000000000000,77560000000000,6.2
plastic,0.516,30,2.326,3.3,628600000000000000000,77520000000000,3.8
plastic,0.834,463,2.328,3.3,40770000000000000000,5028000000000,4.8
plastic,0.608,30,2.337,3.3,631500000000000000000,77890000000000,6.0
plastic,0.766,30,2.442,3.3,660100000000000000000,81420000000000,6.3
plastic,0.57,30,2.409,3.3,651100000000000000000,80300000000000,4.3
plastic,0.787,30,2.431,3.3,657100000000000000000,81040000000000,6.2
plastic,0.275,30,2.407,3.3,650400000000000000000,80220000000000,3.5
plastic,0.292,30,2.308,3.3,623700000000000000000,76920000000000,4.8
plastic,0.74,279,2.361,3.3,68610000000000000000,8461000000000,3.8
plastic,0.657,279,2.406,3.3,69910000000000000000,8623000000000,6.2
plastic,0.751,30,2.468,3.3,667200000000000000000,82280000000000,8.0
plastic,0.517,30,2.398,3.3,648100000000000000000,79930000000000,4.3
plastic,0.549,463,2.336,3.3,40910000000000000000,5045000000000,4.5
plastic,0.975,279,2.36,3.3,68570000000000000000,8457000000000,4.8
plastic,0.749,279,2.342,3.3,68070000000000000000,8395000000000,4.0
plastic,0.978,279,2.295,3.3,66700000000000000000,8227000000000,6.2
plastic,0.639,30,2.353,3.3,636000000000000000000,78440000000000,6.2
plastic,0.796,30,2.413,3.3,652100000000000000000,80420000000000,6.8
plastic,0.677,30,2.313,3.3,625200000000000000000,77110000000000,3.8
polypropylene,0.1,500,135.27,4.458,1202000000000000000000,270500000000000,49.25
polystyrene,0.3,500,128.79,3.495,1862000000000000000000,257600000000000,80.0
polystyrene,0.3,500,123.93,3.515,1771000000000000000000,247900000000000,64.8
polystyrene,1.0,500,140.616,5.423,844400000000000000000,281200000000000,59.45
polystyrene,0.8,500,126.927,3.051,2408000000000000000000,253900000000000,69.9
polystyrene,0.3,500,112.59,3.354,1768000000000000000000,225200000000000,55.0
polystyrene,0.3,500,93.15,2.954,1885000000000000000000,186300000000000,55.0
titanium,5.0,35,35.0,60.0,24530000000000000000,1000000000000000,7.0
