target_material,target_thickness,pulse_width,energy,spot_size,intensity,power,cutoff_energy
plastic,1.02,80,2.341,3.3,237300000000000000000,29260000000000,6.8
plastic,0.997,279,2.353,3.3,68370000000000000000,8433000000000,5.5
plastic,0.718,279,2.337,3.3,67930000000000000000,8377000000000,4.5
plastic,0.815,30,2.302,3.3,622200000000000000000,76730000000000,6.2
plastic,0.284,30,2.341,3.3,632600000000000000000,78020000000000,4.5
plastic,0.545,30,2.355,3.3,636600000000000000000,78510000000000,3.8
plastic,0.54,30,2.338,3.3,631900000000000000000,77930000000000,4.8
plastic,0.7,279,2.348,3.3,68240000000000000000,8416000000000,4.8
plastic,0.293,30,2.395,3.3,647300000000000000000,79830000000000,3.4
plastic,0.297,30,2.317,3.3,626200000000000000000,77230000000000,4.4
plastic,0.817,30,2.397,3.3,648000000000000000000,79920000000000,6.8
plastic,0.607,30,2.361,3.3,638100000000000000000,78700000000000,3.8
plastic,0.801,30,2.414,3.3,652400000000000000000,80460000000000,6.8
plastic,0.516,30,2.364,3.3,639000000000000000000,78810000000000,3.8
plastic,0.585,30,2.441,3.3,659900000000000000000,81380000000000,4.6
plastic,0.938,279,2.345,3.3,68140000000000000000,8404000000000,5.5
plastic,0.293,30,2.324,3.3,628200000000000000000,77480000000000,4.8
plastic,0.723,30,2.363,3.3,638800000000000000000,78780000000000,5.5
plastic,0.475,30,2.423,3.3,654800000000000000000,80760000000000,4.0
plastic,0.27,30,2.347,3.3,634200000000000000000,78220000000000,4.4
plastic,0.674,279,2.359,3.3,68570000000000000000,8457000000000,3.8
plastic,0.479,30,2.339,3.3,632100000000000000000,77960000000000,4.0
plastic,0.574,30,2.349,3.3,634700000000000000000,78280000000000,7.0
plastic,0.27,30,2.331,3.3,630100000000000000000,77710000000000,4.5
plastic,0.752,30,2.439,3.3,659300000000000000000,81320000000000,4.8
plastic,1.025,80,2.366,3.3,239800000000000000000,29580000000000,5.5
plastic,0.477,30,2.364,3.3,639000000000000000000,78810000000000,3.8
plastic,0.291,30,2.299,3.3,621200000000000000000,76620000000000,3.8
plastic,0.28,30,2.313,3.3,625200000000000000000,77100000000000,4.4
plastic,0.627,30,2.399,3.3,648400000000000000000,79970000000000,6.8
plastic,0.265,30,2.326,3.3,628600000000000000000,77530000000000,4.4
plastic,0.13,30,2.291,3.3,619300000000000000000,76380000000000,3.8
plastic,0.682,187,2.398,3.3,104000000000000000000,12820000000000,4.3
plastic,0.784,30,2.388,3.3,645400000000000000000,79590000000000,6.0
plastic,0.268,30,2.343,3.3,633300000000000000000,78100000000000,4.3
plastic,0.566,30,2.427,3.3,656100000000000000000,80910000000000,4.7
plastic,0.629,30,2.327,3.3,628900000000000000000,77570000000000,6.2
plastic,0.695,30,2.364,3.3,638800000000000000000,78790000000000,6.8
plastic,0.806,30,2.43,3.3,656600000000000000000,80980000000000,6.2
plastic,0.422,463,2.434,3.3,42630000000000000000,5257000000000,3.6
plastic,0.268,30,2.323,3.3,627800000000000000000,77430000000000,6.2
plastic,0.54,30,2.338,3.3,631800000000000000000,77930000000000,4.0
plastic,1.07,30,2.356,3.3,636700000000000000000,78530000000000,6.2
plastic,0.257,30,2.333,3.3,630500000000000000000,77760000000000,4.4
plastic,0.719,279,2.348,3.3,68230000000000000000,8414000000000,4.5
plastic,0.28,30,2.291,3.3,619200000000000000000,76370000000000,5.5
plastic,0.736,279,2.383,3.3,69250000000000000000,8541000000000,4.8
plastic,0.648,30,2.38,3.3,643100000000000000000,79320000000000,6.8
plastic,0.944,279,2.3,3.3,66830000000000000000,8243000000000,5.5
plastic,0.273,30,2.323,3.3,627800000000000000000,77430000000000,5.0
plastic,0.576,30,2.413,3.3,652100000000000000000,80430000000000,3.6
plastic,0.767,279,2.347,3.3,68200000000000000000,8411000000000,5.5
plastic,0.723,279,2.318,3.3,67360000000000000000,8308000000000,4.4
plastic,0.256,30,2.294,3.3,620000000000000000000,76460000000000,5.5
plastic,0.292,30,2.308,3.3,623700000000000000000,76920000000000,4.8
plastic,0.276,30,2.352,3.3,635700000000000000000,78400000000000,4.4
plastic,0.593,30,2.447,3.3,661300000000000000000,81550000000000,6.1
plastic,0.566,30,2.43,3.3,656800000000000000000,81010000000000,5.0
plastic,0.857,463,2.326,3.3,40730000000000000000,5023000000000,6.2
plastic,0.805,463,2.382,3.3,41720000000000000000,5146000000000,4.5
plastic,0.53,30,2.387,3.3,645000000000000000000,79550000000000,6.1
plastic,0.571,30,2.409,3.3,651200000000000000000,80320000000000,4.8
plastic,0.316,30,2.326,3.3,628600000000000000000,77530000000000,4.5
plastic,0.804,30,2.414,3.3,652400000000000000000,80460000000000,6.8
plastic,0.901,279,2.341,3.3,68030000000000000000,8390000000000,5.4
plastic,0.355,30,2.317,3.3,626300000000000000000,77240000000000,5.5
plastic,0.505,30,2.441,3.3,659800000000000000000,81370000000000,6.8
plastic,0.657,30,2.361,3.3,638000000000000000000,78680000000000,6.2
plastic,0.266,30,2.365,3.3,639300000000000000000,78840000000000,4.4
plastic,0.549,30,2.379,3.3,643100000000000000000,79310000000000,5.5
plastic,0.553,30,2.354,3.3,636200000000000000000,78460000000000,4.5
plastic,0.623,30,2.376,3.3,642300000000000000000,79220000000000,3.8
plastic,0.27,30,2.324,3.3,628000000000000000000,77450000000000,4.4
plastic,0.86,30,2.433,3.3,657500000000000000000,81090000000000,6.8
plastic,0.569,30,2.4,3.3,648600000000000000000,79990000000000,3.7
plastic,0.305,30,2.354,3.3,636100000000000000000,78460000000000,4.8
plastic,0.535,80,2.403,3.3,243600000000000000000,30040000000000,4.8
plastic,0.942,142,2.365,3.3,135000000000000000000,16650000000000,6.2
plastic,0.832,80,2.347,3.3,237900000000000000000,29340000000000,6.2
plastic,0.296,30,2.329,3.3,629400000000000000000,77630000000000,4.8
plastic,0.833,279,2.373,3.3,68970000000000000000,8507000000000,4.8
plastic,0.586,30,2.357,3.3,637000000000000000000,78570000000000,5.5
plastic,0.731,30,2.423,3.3,654800000000000000000,80760000000000,6.2
plastic,0.533,30,2.434,3.3,657900000000000000000,81140000000000,4.4
plastic,0.763,279,2.362,3.3,68650000000000000000,8466000000000,4.8
plastic,0.551,30,2.394,3.3,647100000000000000000,79810000000000,6.2
plastic,0.619,279,2.391,3.3,69480000000000000000,8569000000000,6.8
plastic,1.058,279,2.399,3.3,69720000000000000000,8599000000000,5.5
plastic,0.981,187,2.368,3.3,102700000000000000000,12660000000000,6.2
plastic,0.551,30,2.359,3.3,637700000000000000000,78640000000000,3.8
plastic,0.432,30,2.343,3.3,633300000000000000000,78100000000000,4.8
plastic,0.585,30,2.295,3.3,620200000000000000000,76490000000000,3.8
plastic,1.045,279,2.376,3.3,69050000000000000000,8516000000000,4.5
plastic,0.958,80,2.308,3.3,234000000000000000000,28850000000000,6.2
plastic,0.535,463,2.433,3.3,42610000000000000000,5256000000000,4.8
plastic,0.3,30,2.302,3.3,622200000000000000000,76740000000000,5.5
plastic,0.967,279,2.372,3.3,68920000000000000000,8500000000000,5.5
plastic,0.899,187,2.375,3.3,103000000000000000000,12700000000000,4.8
plastic,0.572,30,2.405,3.3,649900000000000000000,80150000000000,6.8
plastic,0.936,187,2.354,3.3,102100000000000000000,12590000000000,6.8
plastic,0.524,30,2.414,3.3,652400000000000000000,80460000000000,6.2
plastic,0.131,30,2.3,3.3,621600000000000000000,76660000000000,5.5
plastic,0.818,30,2.435,3.3,658100000000000000000,81160000000000,6.2
plastic,0.905,279,2.362,3.3,68660000000000000000,8467000000000,4.8
plastic,0.566,30,2.43,3.3,656900000000000000000,81010000000000,6.2
plastic,0.58,80,2.396,3.3,242800000000000000000,29950000000000,4.7
plastic,0.67,279,2.383,3.3,69260000000000000000,8542000000000,4.8
plastic,0.629,187,2.406,3.3,104300000000000000000,12870000000000,6.8
plastic,0.514,30,2.412,3.3,651900000000000000000,80390000000000,3.8
plastic,0.621,30,2.357,3.3,637100000000000000000,78570000000000,5.5
plastic,0.44,463,2.371,3.3,41530000000000000000,5121000000000,4.4
plastic,0.805,279,2.317,3.3,67350000000000000000,8306000000000,5.5
plastic,0.292,30,2.326,3.3,628700000000000000000,77540000000000,3.8
plastic,0.435,30,2.366,3.3,639500000000000000000,78880000000000,4.8
plastic,0.783,30,2.442,3.3,660000000000000000000,81390000000000,6.2
plastic,0.775,279,2.343,3.3,68090000000000000000,8397000000000,3.8
plastic,0.599,187,2.416,3.3,104800000000000000000,12920000000000,6.8
plastic,0.718,30,2.417,3.3,653200000000000000000,80570000000000,6.5
plastic,0.763,30,2.46,3.3,664800000000000000000,81990000000000,5.4
plastic,0.584,30,2.429,3.3,656400000000000000000,80960000000000,4.9
plastic,0.626,30,2.385,3.3,644500000000000000000,79480000000000,4.4
plastic,0.771,279,2.337,3.3,67930000000000000000,8377000000000,4.5
plastic,0.536,30,2.442,3.3,660000000000000000000,81390000000000,5.5
plastic,0.555,30,2.384,3.3,644300000000000000000,79460000000000,3.7
plastic,0.603,30,2.352,3.3,635600000000000000000,78390000000000,6.2
plastic,0.726,30,2.424,3.3,655000000000000000000,80780000000000,6.8
plastic,0.595,30,2.415,3.3,652600000000000000000,80490000000000,3.8
plastic,0.734,279,2.359,3.3,68550000000000000000,8454000000000,4.8
plastic,0.253,30,2.339,3.3,632300000000000000000,77980000000000,4.5
plastic,0.617,463,2.37,3.3,41500000000000000000,5118000000000,4.4
plastic,0.767,30,2.44,3.3,659500000000000000000,81330000000000,6.8
plastic,0.689,30,2.345,3.3,633900000000000000000,78180000000000,5.5
plastic,0.525,463,2.399,3.3,42010000000000000000,5181000000000,6.2
plastic,0.913,279,2.358,3.3,68530000000000000000,8452000000000,5.4
plastic,0.27,30,2.338,3.3,632000000000000000000,77950000000000,4.8
plastic,0.3,30,2.338,3.3,631900000000000000000,77930000000000,4.8
plastic,0.735,30,2.392,3.3,646400000000000000000,79720000000000,4.5
plastic,0.55,30,2.372,3.3,641100000000000000000,79070000000000,6.7
plastic,0.553,30,2.341,3.3,632800000000000000000,78050000000000,4.8
plastic,0.675,30,2.365,3.3,639300000000000000000,78840000000000,5.5
plastic,0.634,30,2.378,3.3,642800000000000000000,79280000000000,4.5
plastic,0.245,30,2.311,3.3,624700000000000000000,77040000000000,4.4
plastic,0.675,30,2.403,3.3,649500000000000000000,80100000000000,4.8
plastic,0.499,30,2.382,3.3,643800000000000000000,79400000000000,4.5
plastic,0.522,30,2.317,3.3,626200000000000000000,77230000000000,4.8
plastic,0.78,30,2.414,3.3,652400000000000000000,80460000000000,6.2
plastic,0.503,30,2.334,3.3,630900000000000000000,77810000000000,4.5
plastic,0.633,30,2.332,3.3,630200000000000000000,77720000000000,5.5
plastic,0.295,30,2.323,3.3,628000000000000000000,77450000000000,4.4
plastic,0.324,30,2.369,3.3,640300000000000000000,78970000000000,3.8
plastic,0.761,279,2.327,3.3,67630000000000000000,8341000000000,3.8
plastic,0.3,30,2.29,3.3,618900000000000000000,76330000000000,4.8
plastic,0.54,30,2.418,3.3,653600000000000000000,80610000000000,4.8
plastic,0.555,30,2.331,3.3,629900000000000000000,77690000000000,4.4
plastic,0.942,279,2.326,3.3,67590000000000000000,8336000000000,5.5
plastic,0.874,279,2.332,3.3,67790000000000000000,8360000000000,5.4
plastic,0.836,30,2.424,3.3,655200000000000000000,80810000000000,6.2
plastic,0.301,30,2.305,3.3,622900000000000000000,76820000000000,6.2
plastic,0.764,30,2.424,3.3,655200000000000000000,80810000000000,4.8
plastic,0.285,30,2.297,3.3,620900000000000000000,76570000000000,4.8
plastic,0.791,30,2.443,3.3,660300000000000000000,81440000000000,6.1
plastic,0.713,279,2.357,3.3,68500000000000000000,8448000000000,4.4
plastic,0.449,30,2.327,3.3,629000000000000000000,77580000000000,6.2
plastic,0.966,279,2.344,3.3,68110000000000000000,8400000000000,5.5
plastic,0.612,30,2.355,3.3,636500000000000000000,78500000000000,6.2
plastic,0.645,187,2.359,3.3,102300000000000000000,12620000000000,5.0
plastic,0.787,30,2.431,3.3,657100000000000000000,81040000000000,6.2
plastic,0.295,30,2.299,3.3,621400000000000000000,76640000000000,5.5
plastic,0.659,463,2.371,3.3,41530000000000000000,5122000000000,6.0
plastic,0.538,30,2.456,3.3,663800000000000000000,81870000000000,5.4
plastic,0.968,30,2.39,3.3,646000000000000000000,79670000000000,6.2
plastic,0.653,187,2.385,3.3,103400000000000000000,12750000000000,4.8
plastic,0.67,279,2.312,3.3,67180000000000000000,8286000000000,3.8
plastic,0.565,187,2.431,3.3,105400000000000000000,13000000000000,3.8
plastic,0.789,30,2.427,3.3,656000000000000000000,80900000000000,6.2
plastic,0.283,30,2.336,3.3,631300000000000000000,77860000000000,5.0
plastic,0.774,30,2.415,3.3,652600000000000000000,80480000000000,5.5
plastic,0.677,279,2.355,3.3,68440000000000000000,8440000000000,4.5
plastic,0.651,279,2.391,3.3,69480000000000000000,8569000000000,4.8
plastic,0.789,279,2.37,3.3,68870000000000000000,8494000000000,5.5
plastic,0.857,463,2.369,3.3,41490000000000000000,5117000000000,5.5
plastic,0.818,279,2.285,3.3,66420000000000000000,8191000000000,4.6
plastic,0.669,30,2.401,3.3,648900000000000000000,80030000000000,6.8
plastic,0.579,80,2.485,3.3,251900000000000000000,31070000000000,6.8
plastic,0.64,30,2.369,3.3,640300000000000000000,78970000000000,6.2
plastic,0.578,30,2.436,3.3,658300000000000000000,81190000000000,6.7
plastic,0.262,30,2.314,3.3,625500000000000000000,77140000000000,4.8
plastic,0.94,279,2.349,3.3,68250000000000000000,8418000000000,5.5
plastic,0.579,30,2.398,3.3,648100000000000000000,79930000000000,4.8
plastic,0.261,30,2.349,3.3,634900000000000000000,78300000000000,4.8
plastic,0.603,30,2.403,3.3,649500000000000000000,80100000000000,5.5
plastic,0.544,30,2.396,3.3,647400000000000000000,79850000000000,5.5
plastic,0.611,30,2.324,3.3,628000000000000000000,77450000000000,6.8
plastic,0.275,30,2.407,3.3,650400000000000000000,80220000000000,3.5
plastic,0.781,30,2.399,3.3,648300000000000000000,79950000000000,5.5
plastic,0.667,279,2.331,3.3,67730000000000000000,8353000000000,4.5
plastic,0.63,30,2.314,3.3,625400000000000000000,77130000000000,6.2
plastic,0.994,30,2.325,3.3,628500000000000000000,77510000000000,6.0
plastic,0.125,30,2.321,3.3,627200000000000000000,77360000000000,3.8
plastic,0.549,30,2.413,3.3,652200000000000000000,80430000000000,4.8
plastic,0.737,30,2.429,3.3,656400000000000000000,80960000000000,6.2
plastic,0.707,279,2.306,3.3,67020000000000000000,8265000000000,5.5
plastic,0.525,463,2.401,3.3,42050000000000000000,5187000000000,6.2
plastic,1.024,30,2.331,3.3,630000000000000000000,77700000000000,6.2
polystyrene,0.3,500,133.65,3.356,2096000000000000000000,267300000000000,65.0
polystyrene,0.8,500,126.927,3.051,2408000000000000000000,253900000000000,69.9
polystyrene,0.2,500,163.377,5.471,964100000000000000000,326800000000000,45.1
polystyrene,0.8,500,122.472,2.626,3137000000000000000000,244900000000000,79.2
polystyrene,1.0,500,140.616,5.423,844400000000000000000,281200000000000,59.45
polystyrene,1.0,500,133.974,2.819,2978000000000000000000,267900000000000,65.0
polystyrene,1.0,500,102.06,3.509,1464000000000000000000,204100000000000,49.0
polystyrene,0.3,500,53.46,3.643,711600000000000000000,106900000000000,46.0
polystyrene,1.2,475,120.852,2.552,3450000000000000000000,254400000000000,66.0
plastic,0.513,279,1.552,3.3,45110000000000000000,5564000000000,4.0
plastic,0.491,30,1.528,3.3,413100000000000000000,50950000000000,4.5
plastic,0.262,30,2.326,3.3,628600000000000000000,77520000000000,3.8
plastic,0.796,30,2.468,3.3,666900000000000000000,82250000000000,6.8
plastic,0.82,279,1.514,3.3,44000000000000000000,5426000000000,6.2
plastic,0.515,30,2.408,3.3,650900000000000000000,80280000000000,4.5
plastic,0.264,279,1.553,3.3,45120000000000000000,5565000000000,4.4
polystyrene,1.2,475,111.294,2.317,3853000000000000000000,234300000000000,62.2
plastic,0.0,80,2.393,3.3,242500000000000000000,29910000000000,4.5
gold,25.0,500,153.9,4.374,1421000000000000000000,307800000000000,50.0
