target_material,target_thickness,pulse_width,energy,spot_size,intensity,power,cutoff_energy
plastic,0.772,187,2.343,3.3,101600000000000000000,12530000000000,4.5
plastic,0.955,142,2.303,3.3,131500000000000000000,16220000000000,6.2
plastic,0.685,30,2.419,3.3,653900000000000000000,80650000000000,4.3
plastic,0.597,30,2.402,3.3,649100000000000000000,80060000000000,4.0
plastic,0.595,80,2.42,3.3,245300000000000000000,30250000000000,6.8
plastic,0.549,30,2.338,3.3,632000000000000000000,77940000000000,4.8
plastic,0.263,30,2.327,3.3,628900000000000000000,77560000000000,4.8
plastic,0.629,279,2.351,3.3,68310000000000000000,8425000000000,4.0
plastic,0.802,30,2.41,3.3,651200000000000000000,80320000000000,6.8
plastic,0.635,187,2.424,3.3,105100000000000000000,12960000000000,7.5
plastic,0.283,30,2.332,3.3,630200000000000000000,77730000000000,5.5
plastic,0.587,80,2.453,3.3,248600000000000000000,30660000000000,4.8
plastic,0.299,30,2.347,3.3,634400000000000000000,78250000000000,4.5
plastic,0.277,30,2.316,3.3,626100000000000000000,77210000000000,4.4
plastic,0.775,30,2.432,3.3,657300000000000000000,81060000000000,4.6
plastic,0.345,30,2.365,3.3,639200000000000000000,78830000000000,4.0
plastic,0.13,30,2.348,3.3,634600000000000000000,78270000000000,4.5
plastic,0.656,30,2.351,3.3,635500000000000000000,78370000000000,5.5
plastic,0.578,30,2.306,3.3,623200000000000000000,76860000000000,6.8
plastic,0.257,30,2.361,3.3,638000000000000000000,78690000000000,6.2
plastic,0.423,30,2.342,3.3,632900000000000000000,78060000000000,4.0
plastic,0.649,30,2.383,3.3,644000000000000000000,79420000000000,6.8
plastic,0.595,80,2.428,3.3,246100000000000000000,30350000000000,6.2
plastic,0.338,30,2.284,3.3,617200000000000000000,76120000000000,4.0
plastic,0.8,30,2.43,3.3,656800000000000000000,81010000000000,6.8
plastic,0.818,30,2.429,3.3,656400000000000000000,80960000000000,6.8
plastic,0.525,30,2.366,3.3,639600000000000000000,78880000000000,3.5
plastic,0.554,30,2.364,3.3,638800000000000000000,78780000000000,6.2
plastic,0.566,279,2.424,3.3,70430000000000000000,8687000000000,5.5
plastic,0.535,30,2.402,3.3,649100000000000000000,80050000000000,6.2
plastic,0.702,30,2.412,3.3,651900000000000000000,80400000000000,6.8
plastic,0.618,30,2.446,3.3,661000000000000000000,81520000000000,5.5
plastic,0.281,30,2.297,3.3,620800000000000000000,76570000000000,4.8
plastic,0.814,30,2.459,3.3,664500000000000000000,81950000000000,6.8
plastic,0.639,30,2.312,3.3,624900000000000000000,77070000000000,5.5
plastic,0.788,30,2.405,3.3,650000000000000000000,80160000000000,6.2
plastic,0.754,279,2.36,3.3,68580000000000000000,8458000000000,5.5
plastic,0.81,30,2.453,3.3,663100000000000000000,81780000000000,6.2
plastic,0.914,187,2.339,3.3,101400000000000000000,12510000000000,5.5
plastic,0.573,30,2.333,3.3,630700000000000000000,77780000000000,4.0
plastic,0.526,30,2.344,3.3,633600000000000000000,78140000000000,3.8
plastic,0.527,30,2.41,3.3,651300000000000000000,80320000000000,4.5
polystyrene,0.8,500,154.143,5.021,1080000000000000000000,308300000000000,69.0
polystyrene,0.3,500,148.554,5.942,743000000000000000000,297100000000000,64.1
polystyrene,0.5,500,138.51,5.231,894100000000000000000,277000000000000,20.1
plastic,0.348,80,2.42,3.3,245200000000000000000,30240000000000,4.0
plastic,0.581,80,2.395,3.3,242700000000000000000,29940000000000,5.0
gold,1.0,500,95.013,2.531,2618000000000000000000,190000000000000,59.6
plastic,0.452,279,1.576,3.3,45790000000000000000,5647000000000,4.8
