target_material,target_thickness,pulse_width,energy,spot_size,intensity,power,cutoff_energy
plastic,0.526,30,2.366,3.3,639500000000000000000,78870000000000,3.8
plastic,0.623,30,2.376,3.3,642300000000000000000,79220000000000,3.8
plastic,0.582,279,1.569,3.3,45590000000000000000,5622000000000,6.0
plastic,0.726,30,2.424,3.3,655000000000000000000,80780000000000,6.8
plastic,0.57,279,1.58,3.3,45920000000000000000,5663000000000,4.5
plastic,1.024,30,2.331,3.3,630000000000000000000,77700000000000,6.2
plastic,0.248,279,1.562,3.3,45410000000000000000,5600000000000,4.3
plastic,0.94,279,2.336,3.3,67890000000000000000,8373000000000,4.8
plastic,0.273,30,2.323,3.3,627800000000000000000,77430000000000,5.0
plastic,0.281,30,1.556,3.3,420700000000000000000,51880000000000,3.8
plastic,0.763,30,2.422,3.3,654700000000000000000,80740000000000,4.0
plastic,0.898,279,2.367,3.3,68780000000000000000,8483000000000,6.2
plastic,0.506,30,2.355,3.3,636400000000000000000,78490000000000,5.5
plastic,0.631,30,2.434,3.3,657900000000000000000,81140000000000,5.5
polypropylene,0.5,500,125.55,5.419,755100000000000000000,251100000000000,54.5
polystyrene,0.3,500,53.46,3.643,711600000000000000000,106900000000000,46.0
polystyrene,0.8,500,126.927,3.051,2408000000000000000000,253900000000000,69.9
polystyrene,0.3,500,46.17,3.566,641100000000000000000,92340000000000,45.5
plastic,1.111,30,2.329,3.3,629400000000000000000,77630000000000,6.8
plastic,0.767,30,2.378,3.3,642800000000000000000,79280000000000,6.8
