target_material,target_thickness,pulse_width,energy,spot_size,intensity,power,cutoff_energy
plastic,0.422,463,2.434,3.3,42630000000000000000,5257000000000,3.6
plastic,0.813,279,2.36,3.3,68570000000000000000,8457000000000,6.0
plastic,0.65,279,1.551,3.3,45070000000000000000,5558000000000,4.0
plastic,1.004,279,2.329,3.3,67690000000000000000,8348000000000,4.0
plastic,0.572,30,2.405,3.3,649900000000000000000,80150000000000,6.8
plastic,0.736,279,2.383,3.3,69250000000000000000,8541000000000,4.8
plastic,0.275,30,2.407,3.3,650400000000000000000,80220000000000,3.5
plastic,0.273,30,2.323,3.3,627800000000000000000,77430000000000,5.0
plastic,0.735,279,2.324,3.3,67540000000000000000,8330000000000,4.8
plastic,0.634,187,2.402,3.3,104100000000000000000,12840000000000,4.3
plastic,0.555,30,2.315,3.3,625800000000000000000,77180000000000,4.8
plastic,0.653,187,2.385,3.3,103400000000000000000,12750000000000,4.8
plastic,0.574,30,2.378,3.3,642600000000000000000,79260000000000,6.5
plastic,0.538,30,2.456,3.3,663800000000000000000,81870000000000,5.4
plastic,0.621,30,2.357,3.3,637100000000000000000,78570000000000,5.5
plastic,0.669,30,2.401,3.3,648900000000000000000,80030000000000,6.8
plastic,0.284,30,2.341,3.3,632600000000000000000,78020000000000,4.5
plastic,0.843,279,2.361,3.3,68610000000000000000,8462000000000,5.5
plastic,0.245,30,2.311,3.3,624700000000000000000,77040000000000,4.4
plastic,0.535,279,1.577,3.3,45830000000000000000,5653000000000,3.8
plastic,0.264,30,2.314,3.3,625300000000000000000,77120000000000,6.0
plastic,0.344,30,2.317,3.3,626100000000000000000,77220000000000,3.8
plastic,0.629,279,2.351,3.3,68310000000000000000,8425000000000,4.0
plastic,0.588,279,1.529,3.3,44430000000000000000,5480000000000,4.8
plastic,0.513,279,1.552,3.3,45110000000000000000,5564000000000,4.0
plastic,0.568,30,1.543,3.3,417000000000000000000,51420000000000,6.2
plastic,0.621,463,2.388,3.3,41820000000000000000,5158000000000,10.5
plastic,0.796,30,2.413,3.3,652100000000000000000,80420000000000,6.8
plastic,0.608,30,2.337,3.3,631500000000000000000,77890000000000,6.0
plastic,0.548,30,1.572,3.3,424900000000000000000,52410000000000,4.5
plastic,0.727,80,1.55,3.3,157100000000000000000,19380000000000,5.5
plastic,0.427,30,2.341,3.3,632800000000000000000,78040000000000,6.2
plastic,1.025,80,2.366,3.3,239800000000000000000,29580000000000,5.5
plastic,0.582,187,2.429,3.3,105300000000000000000,12990000000000,6.8
plastic,0.783,30,2.425,3.3,655500000000000000000,80850000000000,6.2
plastic,0.573,30,2.333,3.3,630700000000000000000,77780000000000,4.0
plastic,0.595,30,1.566,3.3,423200000000000000000,52200000000000,4.5
plastic,1.011,279,2.339,3.3,67990000000000000000,8385000000000,5.5
plastic,0.768,30,2.499,3.3,675400000000000000000,83300000000000,6.0
plastic,0.5,463,2.386,3.3,41780000000000000000,5153000000000,5.5
plastic,0.283,30,2.328,3.3,629200000000000000000,77600000000000,4.8
plastic,0.597,279,1.597,3.3,46410000000000000000,5724000000000,4.8
plastic,0.494,187,1.531,3.3,66380000000000000000,8187000000000,4.3
plastic,0.676,279,1.598,3.3,46450000000000000000,5729000000000,4.0
plastic,0.558,279,1.572,3.3,45680000000000000000,5634000000000,5.5
plastic,0.731,30,2.423,3.3,654800000000000000000,80760000000000,6.2
plastic,0.591,279,1.56,3.3,45320000000000000000,5590000000000,4.4
plastic,0.538,30,2.373,3.3,641300000000000000000,79100000000000,5.5
plastic,0.284,30,2.33,3.3,629800000000000000000,77680000000000,4.8
plastic,0.742,30,2.409,3.3,651000000000000000000,80290000000000,6.8
plastic,0.556,30,2.409,3.3,651200000000000000000,80310000000000,4.8
plastic,0.261,30,1.531,3.3,413900000000000000000,51040000000000,4.5
plastic,0.716,279,1.556,3.3,45220000000000000000,5577000000000,6.0
plastic,0.776,30,2.385,3.3,644600000000000000000,79490000000000,5.5
plastic,0.648,30,2.38,3.3,643100000000000000000,79320000000000,6.8
plastic,0.791,30,2.443,3.3,660300000000000000000,81440000000000,6.1
plastic,0.562,279,1.577,3.3,45830000000000000000,5652000000000,4.0
plastic,0.128,30,2.29,3.3,619100000000000000000,76350000000000,4.5
plastic,0.569,30,2.408,3.3,650800000000000000000,80260000000000,4.3
plastic,0.538,279,1.527,3.3,44360000000000000000,5471000000000,4.8
plastic,0.671,30,2.422,3.3,654600000000000000000,80730000000000,0.0
plastic,0.942,142,2.365,3.3,135000000000000000000,16650000000000,6.2
plastic,0.525,30,2.366,3.3,639600000000000000000,78880000000000,3.5
plastic,0.268,30,2.305,3.3,623100000000000000000,76840000000000,4.4
plastic,0.595,30,2.404,3.3,649700000000000000000,80130000000000,6.1
plastic,0.564,279,1.574,3.3,45740000000000000000,5641000000000,3.8
polypropylene,1.0,500,142.56,4.259,1388000000000000000000,285100000000000,75.35
polystyrene,1.5,500,3.159,2.946,64260000000000000000,6318000000000,8.0
polystyrene,0.8,500,154.143,5.021,1080000000000000000000,308300000000000,69.0
polystyrene,0.3,500,133.65,3.356,2096000000000000000000,267300000000000,65.0
polystyrene,0.3,500,11.34,3.546,159200000000000000000,22680000000000,15.0
polystyrene,0.3,500,68.85,3.529,976400000000000000000,137700000000000,50.2
polystyrene,0.05,500,140.13,4.623,1158000000000000000000,280300000000000,35.0
polystyrene,0.3,500,148.554,5.942,743000000000000000000,297100000000000,64.1
polystyrene,0.3,500,23.085,3.073,431600000000000000000,46170000000000,22.5
plastic,0.596,80,1.557,3.3,157800000000000000000,19460000000000,4.8
plastic,0.562,30,2.448,3.3,661500000000000000000,81580000000000,6.1
plastic,0.525,30,2.374,3.3,641700000000000000000,79150000000000,4.8
plastic,0.635,279,2.462,3.3,71550000000000000000,8824000000000,6.8
plastic,0.627,30,2.399,3.3,648400000000000000000,79970000000000,6.8
plastic,0.667,279,1.533,3.3,44550000000000000000,5494000000000,4.0
